site,tree_id,scientific_name,family_name,utm_easting,utm_northing,wsd,agb_source,dbh,htot,hcom,dead,type,plot_id,htot_feldpausch
SFX_A02,80,Dalbergia melanoxylon,Fabaceae,412121.9865,9268821.495,0.8,,23.0,,,A,O,P39,18.79
SFX_A02,81,Rinorea guianensis,Violaceae,412122.9865,9268822.195,0.78,,11.6,,,A,O,P39,11.82
SFX_A02,82,Zollernia paraensis,Fabaceae,412127.9865,9268822.195,0.99,,13.7,,,A,O,P39,13.29
SFX_A02,83,Rinorea guianensis,Violaceae,412129.9865,9268821.195,0.78,,11.6,,,A,O,P39,11.82
SFX_A02,84,Theobroma glaucum,Malvaceae,412131.9865,9268820.595,0.53,,11.2,,,A,O,P39,11.53
SFX_A02,86,,,412109.9865,9268817.995,,0.014322717,12.7,,,A,L,P39,12.6
SFX_A02,87,Dalbergia melanoxylon,Fabaceae,412109.2865,9268816.195,0.8,,16.6,,,A,O,P39,15.16
SFX_A02,88,Vitex triflora,Lamiaceae,412112.9865,9268816.195,0.56,,11.5,,,A,O,P39,11.75
SFX_A02,89,NI,NI,412116.9865,9268817.195,0.62,,11.5,,,A,O,P39,11.75
SFX_A02,90,Capirona huberiana,Rubiaceae,412123.9865,9268816.595,0.59,1.871611634,41.6,35.83,25.1,A,O,P39,26.63
SFX_A02,91,Theobroma glaucum,Malvaceae,412124.9865,9268815.595,0.53,,15.6,,,A,O,P39,14.54
SFX_A02,92,Neea oppositifolia,Nyctaginaceae,412125.9865,9268815.195,0.89,,12.8,,,A,O,P39,12.67
SFX_A02,93,Apeiba echinata,Malvaceae,412120.9865,9268814.195,0.28,,14.0,,,A,O,P39,13.49
SFX_A02,94,Ormosia grossa,Fabaceae,412122.9865,9268812.595,0.62,,13.7,,,A,O,P39,13.29
SFX_A02,95,Sapium marmieri,Euphorbiaceae,412119.9865,9268810.195,0.41,,32.5,,,A,O,P39,23.2
SFX_A02,96,Zanthoxylum rhoifolium,Rutaceae,412120.9865,9268809.595,0.49,,29.2,,,A,O,P39,21.77
SFX_A02,97,Laetia procera,Salicaceae,412116.9865,9268809.595,0.63,0.1993392,20.8,14.3,11.97,A,O,P39,17.61
SFX_A02,98,Miconia surinamensis,Miconia surinamensis,412115.9865,9268808.895,0.61,,19.2,,,A,O,P39,16.71
SFX_A02,99,Astrocaryum aculeatum,Arecaceae,412114.9865,9268814.195,,0.089263713,20.7,,,A,P,P39,17.56
SFX_A02,100,Apeiba echinata,Malvaceae,412115.9865,9268810.195,0.28,,14.3,,,A,O,P39,13.69
SFX_A02,101,Dalbergia melanoxylon,Fabaceae,412110.9865,9268811.195,0.8,,21.3,,,A,O,P39,17.88
SFX_A02,102,Brosimum rubescens,Moraceae,412108.0865,9268813.195,0.83,,16.8,,,A,O,P39,15.29
SFX_A02,103,Galipea trifoliata,NI,412109.9865,9268811.195,0.62,,16.2,,,A,O,P39,14.91
SFX_A02,104,Castilla ulei,Moraceae,412112.9865,9268809.195,0.82,,19.6,,,A,O,P39,16.94
SFX_A02,105,Jacaratia spinosa,Caricaceae,412115.9865,9268804.695,0.27,0.479615724,41.4,20.75,12.08,A,O,P39,26.56
SFX_A02,106,Theobroma glaucum,Malvaceae,412114.9865,9268804.495,0.53,,13.6,,,A,O,P39,13.22
SFX_A02,107,Clarisia racemosa,Moraceae,412110.9865,9268806.195,0.59,,10.2,,,A,O,P39,10.78
SFX_A02,108,Galipea trifoliata,NI,412112.9865,9268800.195,0.62,,15.6,,,A,O,P39,14.54
SFX_A02,109,Castilla ulei,Moraceae,412110.9865,9268799.995,0.82,,28.4,,,A,O,P39,21.41
SFX_A02,110,Theobroma glaucum,Malvaceae,412109.5865,9268799.895,0.53,,14.1,,,A,O,P39,13.56
