site,tree_id,scientific_name,family_name,utm_easting,utm_northing,wsd,agb_source,dbh,htot,hcom,dead,type,plot_id,htot_feldpausch
FNA_A01,67,,,715046.3549,8617475.458,0.58,0.110054053,20.0,12.35,,D,O,T04,17.17
FNA_A01,68,,,715041.6023,8617490.758,0.58,0.114700057,19.2,14.36,,D,O,T04,16.71
FNA_A01,69,,,715024.692,8617488.883,0.6,0.554640378,51.0,8.68,,D,O,T04,29.57
FNA_A01,70,,,715025.3156,8617491.078,0.7,0.330191508,25.4,20.96,,D,O,T04,20.0
FNA_A01,71,,,715045.8694,8617500.975,0.58,0.291524689,37.2,8.91,,D,O,T04,25.05
FNA_A01,73,,,715045.3436,8617503.929,0.58,0.522244532,36.5,19.04,,D,O,T04,24.79
FNA_A01,74,,,715024.8874,8617499.18,0.58,0.056936971,23.9,3.57,,D,O,T04,19.25
FNA_A01,1,,,714881.499,8616988.752,0.7,0.184574645,22.85,13.33,,D,O,T05,18.71
FNA_A01,2,,,714892.1676,8616981.795,0.7,0.153077146,26.2,7.59,,D,O,T05,20.38
FNA_A01,3,,,714897.2732,8616981.473,0.58,0.039103453,14.3,7.92,,D,O,T05,13.69
FNA_A01,4,,,714901.1025,8616976.258,0.58,0.352453443,31.8,16.49,,D,O,T05,22.9
FNA_A01,5,,,714925.3632,8617002.85,0.58,0.602886562,45.0,13.6,,D,O,T05,27.76
FNA_A01,6,,,714925.0713,8617018.024,0.58,0.02375061,10.5,9.16,,D,O,T05,11.0
FNA_A01,7,,,714914.2371,8617016.122,0.58,0.641080197,38.1,22.03,,D,O,T05,25.39
FNA_A01,8,,,714911.8149,8617018.742,0.58,0.175707879,22.2,16.96,,D,O,T05,18.37
FNA_A01,9,,,714862.3311,8617126.175,0.58,0.949254679,46.3,22.1,,D,O,T05,28.17
FNA_A01,10,,,714864.7999,8617129.71,0.58,0.058133167,13.5,14.8,,D,O,T05,13.15
FNA_A01,11,,,714860.9623,8617147.291,0.58,0.089850647,17.4,13.55,,D,O,T05,15.65
FNA_A01,12,,,714897.4993,8617165.6,0.58,0.08470452,30.5,3.2,,D,O,T05,22.35
FNA_A01,13,,,714895.6947,8617164.23,0.58,0.712243856,40.2,21.97,,D,O,T05,26.14
FNA_A01,14,,,714876.3845,8617278.474,0.58,0.645782987,37.3,23.41,,D,O,T05,25.09
FNA_A01,15,,,714874.0829,8617298.362,0.58,0.155109313,20.8,17.07,,D,O,T05,17.61
FNA_A01,16,,,714842.3375,8617312.432,0.7,0.105795352,19.4,10.08,,D,O,T05,16.83
FNA_A01,17,,,714841.515,8617311.284,0.58,0.056809553,17.1,8.07,,D,O,T05,15.47
FNA_A01,18,,,714850.2319,8617295.482,0.58,0.049928789,14.1,11.05,,D,O,T05,13.56
FNA_A01,19,,,714835.6911,8617295.135,0.7,1.982438898,53.0,31.05,,D,O,T05,30.13
FNA_A01,20,Bellucia grossularioides,Melastomataceae,714834.6064,8617310.157,0.61,0.312090634,27.1,13.69,7.98,A,O,T05,20.81
FNA_A01,21,,,714810.2109,8617463.226,0.58,0.043475043,12.8,11.82,,D,O,T05,12.67
FNA_A01,22,,,714812.0636,8617464.201,0.58,0.016834541,10.8,5.61,,D,O,T05,11.23
FNA_A01,23,,,714812.2847,8617464.652,0.7,0.052645908,14.8,8.32,,D,O,T05,14.02
FNA_A01,24,,,714811.0273,8617464.303,0.58,0.025646415,11.3,8.41,,D,O,T05,11.6
FNA_A01,25,,,714817.1855,8617442.176,0.58,2.279263369,75.5,19.51,,D,O,T05,35.22
FNA_A01,26,Terminalia amazonia,Combretaceae,714818.0569,8617442.958,0.68038,0.017059003,7.8,8.1,6.41,A,O,T05,8.85
FNA_A01,27,Terminalia amazonia,Combretaceae,714818.2532,8617442.996,0.68038,0.01603101,9.1,5.59,3.57,A,O,T05,9.92
FNA_A01,28,,,714826.9862,8617427.793,0.58,0.047560781,20.0,4.43,,D,O,T05,17.17
FNA_A01,29,Esenbeckia febrifuga,Rutaceae,714857.1588,8617429.631,0.64,0.010562374,7.3,6.08,2.66,A,O,T05,8.43
FNA_A01,30,,,714850.5506,8617448.716,0.58,0.140763619,31.5,5.5,,D,O,T05,22.78
