site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2010,dead_2010,hcom_2009,htot_2010,date_2010,dbh_2011,dead_2011,hcom_2011,htot_2011,date_2011,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap
TAP_A01,3125,,,727451.07,9664491.96,O,14.2,A,9.43,14.73,20100116-20100213,14.3,A,10.58,12.25,20110704-20110711,493.008928009,13.69,14.73,measured,0.1,observed,-2.0,14.1,14.59
TAP_A01,3126,,,727438.84,9664490.31,O,24.3,D,,9.75,20100116-20100213,,D,,,20110704-20110711,493.008928009,,9.75,measured,0.2,site_median,-2.0,,
TAP_A01,3127,,,727436.58,9664492.33,L,5.3,A,,,20100116-20100213,6.8,A,,,20110704-20110711,493.008928009,7.99,7.16,local_fit,1.5,observed,-2.0,3.8,4.59
TAP_A01,3128,,,727431.15,9664491.47,O,16.8,A,13.63,15.54,20100116-20100213,16.9,A,14.02,15.87,20110704-20110711,493.008928009,15.35,15.54,measured,0.1,observed,-2.0,16.7,15.41
TAP_A01,3129,,,727425.44,9664491.33,O,15.8,A,10.73,15.77,20100116-20100213,16.5,A,10.76,15.43,20110704-20110711,493.008928009,15.1,15.77,measured,0.7,observed,-2.0,15.1,14.84
TAP_A01,3130,,,727415.97,9664492.16,O,28.2,A,11.92,16.1,20100116-20100213,28.5,A,9.41,14.73,20110704-20110711,493.008928009,21.46,16.1,measured,0.3,observed,-2.0,27.9,15.89
TAP_A01,3131,,,727402.17,9664492.83,O,23.5,A,20.15,23.11,20100116-20100213,23.7,A,21.96,26.0,20110704-20110711,493.008928009,19.15,23.11,measured,0.2,observed,-2.0,23.3,22.86
TAP_A01,3132,,,727398.62,9664491.11,O,32.2,A,25.91,32.83,20100116-20100213,34.3,A,18.77,25.22,20110704-20110711,493.008928009,23.93,32.83,measured,2.1,observed,-2.0,30.1,30.42
TAP_A01,3133,,,727391.42,9664491.42,O,37.3,A,22.5,29.64,20100116-20100213,38.8,A,22.61,26.53,20110704-20110711,493.008928009,25.64,29.64,measured,1.5,observed,-2.0,35.8,28.35
TAP_A01,3134,,,727389.15,9664492.96,O,9.7,A,5.9,12.29,20100116-20100213,9.8,A,8.82,13.44,20110704-20110711,493.008928009,10.47,12.29,measured,0.1,observed,-2.0,9.6,12.1
TAP_A01,3135,,,727381.26,9664493.16,O,8.1,D,1.75,4.08,20100116-20100213,,D,,,20110704-20110711,493.008928009,,4.08,measured,0.2,site_median,-2.0,,
TAP_A01,3136,,,727379.78,9664491.33,O,124.6,A,45.75,56.65,20100116-20100213,126.5,A,31.28,41.75,20110704-20110711,493.008928009,41.69,56.65,measured,1.9,observed,-2.0,122.7,56.22
TAP_A01,3137,,,727376.73,9664493.2,O,5.8,A,5.14,8.12,20100116-20100213,5.8,D,,7.77,20110704-20110711,493.008928009,7.09,8.12,measured,0.0,observed,-2.0,5.8,8.12
TAP_A01,3138,,,727369.63,9664492.76,O,6.2,D,,2.89,20100116-20100213,6.2,D,,2.57,20110704-20110711,493.008928009,7.45,2.89,measured,0.0,observed,-2.0,6.2,2.89
TAP_A01,3139,,,727343.89,9664492.64,O,9.9,A,2.63,4.74,20100116-20100213,9.9,A,3.5,4.08,20110704-20110711,493.008928009,10.55,4.74,measured,0.0,observed,-2.0,9.9,4.74
TAP_A01,3140,,,727339.26,9664493.28,O,7.9,A,7.65,6.15,20100116-20100213,8.5,A,4.71,5.53,20110704-20110711,493.008928009,9.43,6.15,measured,0.6,observed,-2.0,7.3,5.5
TAP_A01,3141,,,727336.8,9664493.3,O,5.1,A,5.32,8.0,20100116-20100213,5.1,A,5.05,6.81,20110704-20110711,493.008928009,6.43,8.0,measured,0.0,observed,-2.0,5.1,8.0
TAP_A01,3142,,,727333.34,9664492.98,O,19.7,A,17.84,21.55,20100116-20100213,20.3,A,12.68,18.04,20110704-20110711,493.008928009,17.33,21.55,measured,0.6,observed,-2.0,19.1,20.7
TAP_A01,3143,,,727331.18,9664491.8,O,21.6,A,14.9,17.96,20100116-20100213,22.1,A,16.15,18.96,20110704-20110711,493.008928009,18.31,17.96,measured,0.5,observed,-2.0,21.1,17.44
TAP_A01,3144,,,727329.79,9664493.36,L,5.4,A,,,20100116-20100213,5.5,A,,,20110704-20110711,493.008928009,6.81,7.25,local_fit,0.1,observed,-2.0,5.3,7.05
TAP_A01,3145,Couratari stellata,Lecythidaceae,727323.98,9664493.31,O,6.4,A,7.96,9.66,20100116-20100213,6.5,A,6.47,9.9,20110704-20110711,493.008928009,7.72,9.66,measured,0.1,observed,-2.0,6.3,9.43
TAP_A01,3146,,,727319.44,9664493.35,O,10.2,A,2.84,10.02,20100116-20100213,10.3,A,7.64,10.58,20110704-20110711,493.008928009,10.85,10.02,measured,0.1,observed,-2.0,10.1,9.88
TAP_A01,3147,,,727317.86,9664492.37,O,16.6,D,,8.36,20100116-20100213,16.6,D,,7.97,20110704-20110711,493.008928009,15.16,8.36,measured,0.0,observed,-2.0,16.6,8.36
TAP_A01,3181,,,727298.44,9664488.99,O,8.15,D,,5.93,20100116-20100213,8.1,D,,18.84,20110704-20110711,493.008928009,9.1,5.93,measured,0.0,observed,-2.0,8.1,5.93
TAP_A01,3148,,,727288.09,9664493.93,L,5.0,A,,,20100116-20100213,4.9,A,,,20110704-20110711,493.008928009,6.23,6.91,local_fit,0.0,observed,-2.0,4.9,6.91
TAP_A01,3149,,,727287.1,9664488.94,O,51.4,A,22.86,30.09,20100116-20100213,51.6,A,15.47,12.27,20110704-20110711,493.008928009,29.74,30.09,measured,0.2,observed,-2.0,51.2,29.98
TAP_A01,3150,,,727275.27,9664493.74,O,15.6,A,10.31,14.28,20100116-20100213,16.2,A,8.43,11.66,20110704-20110711,493.008928009,14.91,14.28,measured,0.6,observed,-2.0,15.0,13.55
TAP_A01,3151,,,727273.59,9664493.76,O,6.5,A,3.89,8.88,20100116-20100213,8.2,A,7.38,11.33,20110704-20110711,493.008928009,9.19,8.88,measured,1.7,observed,-2.0,4.8,5.92
TAP_A01,3152,,,727272.21,9664493.57,O,6.4,A,1.87,9.0,20100116-20100213,7.0,A,4.65,10.3,20110704-20110711,493.008928009,8.17,9.0,measured,0.6,observed,-2.0,5.8,7.81
TAP_A01,3153,,,727267.78,9664493.71,O,9.1,A,4.15,8.98,20100116-20100213,9.2,A,5.2,10.49,20110704-20110711,493.008928009,10.0,8.98,measured,0.1,observed,-2.0,9.0,8.84
TAP_A01,3154,,,727265.41,9664493.83,O,13.7,A,3.57,8.68,20100116-20100213,13.9,A,4.99,8.4,20110704-20110711,493.008928009,13.42,8.68,measured,0.2,observed,-2.0,13.5,8.51
TAP_A01,3155,Apuleia leiocarpa,Fabaceae,727250.03,9664493.68,O,70.0,A,36.05,42.33,20100116-20100213,71.2,A,28.49,40.9,20110704-20110711,493.008928009,34.39,42.33,measured,1.2,observed,-2.0,68.8,41.74
TAP_A01,3156,Inga marginata,Fabaceae,727244.8,9664493.6,O,12.2,A,13.76,17.24,20100116-20100213,13.2,A,9.5,11.22,20110704-20110711,493.008928009,12.95,17.24,measured,1.0,observed,-2.0,11.2,15.35
TAP_A01,3157,Parkia sp.,Fabaceae,727239.87,9664493.95,O,32.8,A,20.33,24.64,20100116-20100213,33.1,A,19.29,21.7,20110704-20110711,493.008928009,23.44,24.64,measured,0.3,observed,-2.0,32.5,24.39
TAP_A01,3158,,,727235.04,9664494.19,O,30.7,A,4.65,37.55,20100116-20100213,30.0,A,13.55,17.29,20110704-20110711,493.008928009,22.13,37.55,measured,0.0,observed,-2.0,30.0,37.55
TAP_A01,3159,,,727234.65,9664493.85,O,11.2,D,,3.59,20100116-20100213,,D,,1.82,20110704-20110711,493.008928009,,3.59,measured,0.2,site_median,-2.0,,
TAP_A01,3160,,,727225.38,9664494.18,L,12.1,A,,,20100116-20100213,12.5,A,,,20110704-20110711,493.008928009,12.46,11.96,local_fit,0.4,observed,-2.0,11.7,11.41
TAP_A01,3161,,,727222.03,9664493.96,O,11.5,A,11.79,16.01,20100116-20100213,11.8,A,5.32,7.0,20110704-20110711,493.008928009,11.96,16.01,measured,0.3,observed,-2.0,11.2,15.43
TAP_A01,3162,,,727221.83,9664492.71,O,78.3,A,23.03,34.52,20100116-20100213,77.5,A,18.97,35.36,20110704-20110711,493.008928009,35.58,34.52,measured,0.0,observed,-2.0,77.5,34.52
TAP_A01,3163,Alexa grandiflora,Fabaceae,727205.56,9664493.65,O,28.1,A,21.43,25.29,20100116-20100213,28.1,A,15.57,21.17,20110704-20110711,493.008928009,21.28,25.29,measured,0.0,observed,-2.0,28.1,25.29
TAP_A01,3164,,,727205.07,9664492.56,O,24.7,D,,17.55,20100116-20100213,,D,,8.21,20110704-20110711,493.008928009,,17.55,measured,0.2,site_median,-2.0,,
TAP_A01,3165,,,727198.27,9664494.62,O,9.4,A,4.83,10.56,20100116-20100213,9.9,A,6.31,10.34,20110704-20110711,493.008928009,10.55,10.56,measured,0.5,observed,-2.0,8.9,9.77
TAP_A01,3166,,,727193.34,9664494.06,O,10.5,A,2.71,6.87,20100116-20100213,10.6,A,4.28,7.24,20110704-20110711,493.008928009,11.08,6.87,measured,0.1,observed,-2.0,10.4,6.78
TAP_A01,3167,,,727190.08,9664494.59,O,5.6,A,5.09,6.78,20100116-20100213,6.4,A,3.77,6.11,20110704-20110711,493.008928009,7.64,6.78,measured,0.8,observed,-2.0,4.8,5.44
TAP_A01,3168,,,727189.1,9664494.7,O,10.1,A,3.69,6.06,20100116-20100213,10.2,A,3.61,6.01,20110704-20110711,493.008928009,10.78,6.06,measured,0.1,observed,-2.0,10.0,5.97
TAP_A01,3169,,,727187.42,9664494.61,O,11.1,A,4.8,9.29,20100116-20100213,11.2,A,6.39,8.69,20110704-20110711,493.008928009,11.53,9.29,measured,0.1,observed,-2.0,11.0,9.17
TAP_A01,3170,,,727180.12,9664493.68,O,17.1,A,11.16,16.35,20100116-20100213,17.2,A,9.24,16.47,20110704-20110711,493.008928009,15.53,16.35,measured,0.1,observed,-2.0,17.0,16.22
TAP_A01,3171,,,727174.7,9664493.97,O,36.7,A,16.22,25.49,20100116-20100213,37.4,A,11.45,17.36,20110704-20110711,493.008928009,25.13,25.49,measured,0.7,observed,-2.0,36.0,24.95
TAP_A01,3172,,,727171.94,9664494.15,O,23.0,A,6.17,8.55,20100116-20100213,23.0,D,2.14,4.8,20110704-20110711,493.008928009,18.79,8.55,measured,0.0,observed,-2.0,23.0,8.55
TAP_A01,3173,,,727169.18,9664494.52,O,7.1,A,5.69,11.34,20100116-20100213,7.8,A,8.02,10.98,20110704-20110711,493.008928009,8.85,11.34,measured,0.7,observed,-2.0,6.4,9.79
TAP_A01,3174,,,727157.84,9664490.47,O,139.6,A,26.56,49.51,20100116-20100213,139.6,A,33.96,41.32,20110704-20110711,493.008928009,42.7,49.51,measured,0.0,observed,-2.0,139.6,49.51
TAP_A01,3175,Rinorea guianensis,Violaceae,727155.28,9664494.64,O,7.9,A,3.38,11.86,20100116-20100213,8.2,A,5.7,9.47,20110704-20110711,493.008928009,9.19,11.86,measured,0.3,observed,-2.0,7.6,11.2
TAP_A01,3176,,,727151.33,9664494.38,O,33.9,A,29.18,36.16,20100116-20100213,34.7,A,23.5,33.7,20110704-20110711,493.008928009,24.09,36.16,measured,0.8,observed,-2.0,33.1,35.18
TAP_A01,3177,,,727145.12,9664494.71,O,7.1,A,6.05,11.16,20100116-20100213,7.1,A,9.17,11.12,20110704-20110711,493.008928009,8.25,11.16,measured,0.0,observed,-2.0,7.1,11.16
TAP_A01,3178,Manilkara huberi,Sapotaceae,727144.33,9664494.89,O,20.3,A,9.97,14.65,20100116-20100213,20.7,A,10.55,15.67,20110704-20110711,493.008928009,17.56,14.65,measured,0.4,observed,-2.0,19.9,14.27
TAP_A01,3179,,,727138.81,9664493.64,O,20.4,D,,6.36,20100116-20100213,20.4,D,,6.36,20110704-20110711,493.008928009,17.39,6.36,measured,0.0,observed,-2.0,20.4,6.36
TAP_A01,3180,,,727133.09,9664491.14,O,120.6,D,,4.96,20100116-20100213,120.6,D,,4.96,20110704-20110711,493.008928009,41.18,4.96,measured,0.0,observed,-2.0,120.6,4.96
TAP_A01,3182,,,727242.83,9664494.98,O,,A,,,20100116-20100213,6.3,A,11.26,12.37,20110704-20110711,493.008928009,7.54,12.37,measured,0.2,site_median,-2.0,5.9,11.78
TAP_A01,3183,,,727517.92,9664492.66,O,,A,,,20100116-20100213,7.0,A,3.16,4.66,20110704-20110711,493.008928009,8.17,4.66,measured,0.2,site_median,-2.0,6.6,4.45
TAP_A01,3184,,,727518.71,9664492.41,O,,A,,,20100116-20100213,5.3,A,6.66,10.47,20110704-20110711,493.008928009,6.62,10.47,measured,0.2,site_median,-2.0,4.9,9.85
TAP_A01,3185,,,727596.4,9664490.88,O,,A,,,20100116-20100213,5.1,A,4.0,9.0,20110704-20110711,493.008928009,6.43,9.0,measured,0.2,site_median,-2.0,4.7,8.45
TAP_A01,3186,Couratari stellata,Lecythidaceae,727283.26,9664493.67,O,,A,,,20100116-20100213,5.0,A,4.5,8.0,20110704-20110711,493.008928009,6.33,8.0,measured,0.2,site_median,-2.0,4.6,7.51
TAP_A01,3201,,,726779.06,9664318.13,O,11.9,A,12.66,14.3,20100116-20100213,11.8,A,10.95,12.79,20110704-20110711,500.000640863,11.96,14.3,measured,0.0,observed,-2.0,11.8,14.3
TAP_A01,3202,,,726771.0,9664318.29,O,6.5,A,3.5,6.73,20100116-20100213,6.2,D,1.21,3.3,20110704-20110711,500.000640863,7.45,6.73,measured,0.0,observed,-2.0,6.2,6.73
TAP_A01,3203,Bertholletia excelsa,Lecythidaceae,726763.17,9664318.83,O,41.4,A,24.67,33.53,20100116-20100213,43.5,A,28.56,32.48,20110704-20110711,500.000640863,27.27,33.53,measured,2.1,observed,-2.0,39.3,31.75
TAP_A01,3204,,,726759.65,9664318.69,O,7.2,A,8.09,16.64,20100116-20100213,7.6,A,7.99,14.94,20110704-20110711,500.000640863,8.68,16.64,measured,0.4,observed,-2.0,6.8,15.32
TAP_A01,3205,,,726754.66,9664319.01,O,10.9,A,4.58,9.51,20100116-20100213,11.0,A,2.78,5.92,20110704-20110711,500.000640863,11.38,9.51,measured,0.1,observed,-2.0,10.8,9.38
TAP_A01,3206,Inga marginata,Fabaceae,726743.5,9664319.85,O,15.3,A,6.01,9.81,20100116-20100213,19.5,A,12.84,20.4,20110704-20110711,500.000640863,16.88,9.81,measured,4.2,observed,-2.0,11.1,6.65
TAP_A01,3207,,,726740.5,9664320.09,O,5.4,A,2.15,8.58,20100116-20100213,5.5,A,4.92,8.97,20110704-20110711,500.000640863,6.81,8.58,measured,0.1,observed,-2.0,5.3,8.34
TAP_A01,3208,,,726738.91,9664320.29,L,5.3,D,,,20100116-20100213,5.3,D,,,20110704-20110711,500.000640863,6.62,7.16,local_fit,0.0,observed,-2.0,5.3,7.16
TAP_A01,3209,,,726730.24,9664322.53,O,50.5,A,23.51,30.28,20100116-20100213,51.7,A,33.68,37.02,20110704-20110711,500.000640863,29.77,30.28,measured,1.2,observed,-2.0,49.3,29.58
TAP_A01,3210,,,726727.53,9664324.1,O,36.4,A,18.13,28.25,20100116-20100213,37.3,A,14.11,24.3,20110704-20110711,500.000640863,25.09,28.25,measured,0.9,observed,-2.0,35.5,27.47
TAP_A01,3211,,,726724.56,9664321.53,L,9.5,A,,,20100116-20100213,10.0,A,,,20110704-20110711,500.000640863,10.62,10.29,local_fit,0.5,observed,-2.0,9.0,9.53
TAP_A01,3212,,,726722.3,9664322.18,O,12.5,A,14.51,18.17,20100116-20100213,12.6,A,12.93,18.06,20110704-20110711,500.000640863,12.53,18.17,measured,0.1,observed,-2.0,12.4,17.97
TAP_A01,3213,,,726720.81,9664322.37,O,12.1,A,8.8,19.47,20100116-20100213,12.6,A,8.2,15.56,20110704-20110711,500.000640863,12.53,19.47,measured,0.5,observed,-2.0,11.6,18.37
TAP_A01,3214,,,726700.39,9664322.74,L,5.7,A,,,20100116-20100213,6.2,A,,,20110704-20110711,500.000640863,7.45,7.5,local_fit,0.5,observed,-2.0,5.2,6.56
TAP_A01,3215,,,726698.17,9664322.53,L,10.0,A,,,20100116-20100213,10.0,A,,,20110704-20110711,500.000640863,10.62,10.62,local_fit,0.0,observed,-2.0,10.0,10.62
TAP_A01,3216,,,726690.24,9664323.78,O,9.7,A,7.66,11.43,20100116-20100213,9.8,A,1.71,9.27,20110704-20110711,500.000640863,10.47,11.43,measured,0.1,observed,-2.0,9.6,11.26
TAP_A01,3217,,,726676.25,9664324.45,O,7.7,A,1.86,5.76,20100116-20100213,8.1,A,3.03,5.25,20110704-20110711,500.000640863,9.1,5.76,measured,0.4,observed,-2.0,7.3,5.34
TAP_A01,3218,,,726672.26,9664324.7,O,6.1,A,1.75,3.82,20100116-20100213,6.1,A,2.91,11.54,20110704-20110711,500.000640863,7.36,3.82,measured,0.0,observed,-2.0,6.1,3.82
TAP_A01,3219,Ecclinusa ramiflora,Sapotaceae,726669.08,9664325.1,O,18.6,A,7.88,13.63,20100116-20100213,16.6,A,6.48,13.86,20110704-20110711,500.000640863,15.16,13.63,measured,0.0,observed,-2.0,16.6,13.63
TAP_A01,3220,,,726665.79,9664325.4,O,14.9,A,9.41,14.03,20100116-20100213,15.1,A,12.08,18.75,20110704-20110711,500.000640863,14.21,14.03,measured,0.2,observed,-2.0,14.7,13.77
TAP_A01,3221,,,726658.26,9664325.23,O,7.0,A,2.84,7.02,20100116-20100213,7.1,A,1.7,1.94,20110704-20110711,500.000640863,8.25,7.02,measured,0.1,observed,-2.0,6.9,6.88
TAP_A01,3222,,,726658.23,9664326.22,O,23.0,A,5.81,16.14,20100116-20100213,23.1,A,9.91,16.4,20110704-20110711,500.000640863,18.84,16.14,measured,0.1,observed,-2.0,22.9,16.05
TAP_A01,3223,,,726645.19,9664325.99,O,6.4,A,5.74,8.51,20100116-20100213,6.5,A,8.01,7.56,20110704-20110711,500.000640863,7.72,8.51,measured,0.1,observed,-2.0,6.3,8.31
TAP_A01,3224,,,726635.85,9664327.27,O,12.9,A,10.76,16.29,20100116-20100213,13.4,A,10.71,15.85,20110704-20110711,500.000640863,13.08,16.29,measured,0.5,observed,-2.0,12.4,15.43
TAP_A01,3225,,,726634.06,9664327.48,O,31.3,D,,9.71,20100116-20100213,31.3,D,,9.76,20110704-20110711,500.000640863,22.69,9.71,measured,0.0,observed,-2.0,31.3,9.71
TAP_A01,3226,,,726623.63,9664328.98,O,21.8,A,11.67,17.44,20100116-20100213,21.7,A,14.54,22.03,20110704-20110711,500.000640863,18.1,17.44,measured,0.0,observed,-2.0,21.7,17.44
TAP_A01,3227,Virola sebifera,Myristicaceae,726612.5,9664330.48,O,26.7,A,12.35,17.28,20100116-20100213,26.7,A,12.96,17.24,20110704-20110711,500.000640863,20.62,17.28,measured,0.0,observed,-2.0,26.7,17.28
TAP_A01,3228,,,726594.54,9664330.05,L,19.0,A,,,20100116-20100213,19.9,A,,,20110704-20110711,500.000640863,17.11,15.82,local_fit,0.9,observed,-2.0,18.1,14.86
TAP_A01,3229,,,726592.6,9664334.33,O,76.8,A,25.42,36.99,20100116-20100213,77.0,A,21.26,38.65,20110704-20110711,500.000640863,35.49,36.99,measured,0.2,observed,-2.0,76.6,36.92
TAP_A01,3230,,,726584.52,9664330.07,O,6.7,A,4.19,7.74,20100116-20100213,6.8,A,3.76,7.08,20110704-20110711,500.000640863,7.99,7.74,measured,0.1,observed,-2.0,6.6,7.57
TAP_A01,3231,,,726581.26,9664330.83,O,15.0,A,1.25,11.64,20100116-20100213,15.2,A,4.84,12.28,20110704-20110711,500.000640863,14.28,11.64,measured,0.2,observed,-2.0,14.8,11.43
TAP_A01,3232,,,726578.2,9664331.52,O,23.1,A,,6.66,20100116-20100213,23.2,A,,7.95,20110704-20110711,500.000640863,18.89,6.66,measured,0.1,observed,-2.0,23.0,6.62
TAP_A01,3233,,,726572.92,9664330.34,O,6.4,A,4.56,5.44,20100116-20100213,6.3,A,4.15,7.0,20110704-20110711,500.000640863,7.54,5.44,measured,0.0,observed,-2.0,6.3,5.44
TAP_A01,3234,,,726561.89,9664331.88,O,11.8,A,7.48,9.42,20100116-20100213,12.0,A,5.47,10.42,20110704-20110711,500.000640863,12.11,9.42,measured,0.2,observed,-2.0,11.6,9.19
TAP_A01,3235,Cecropia distachya,Urticaceae,726559.62,9664332.38,O,16.6,A,3.31,8.9,20100116-20100213,17.5,A,6.82,10.35,20110704-20110711,500.000640863,15.71,8.9,measured,0.9,observed,-2.0,15.7,8.27
TAP_A01,3236,,,726550.47,9664331.9,O,6.1,D,,6.35,20100116-20100213,7.4,D,,5.41,20110704-20110711,500.000640863,8.51,6.35,measured,1.3,observed,-2.0,4.8,4.57
TAP_A01,3237,Dipteryx odorata,Fabaceae,726550.08,9664332.02,O,6.3,A,6.64,8.74,20100116-20100213,6.4,A,7.81,9.08,20110704-20110711,500.000640863,7.64,8.74,measured,0.1,observed,-2.0,6.2,8.52
TAP_A01,3238,,,726539.01,9664332.91,O,16.8,A,7.87,11.53,20100116-20100213,16.8,A,6.48,12.02,20110704-20110711,500.000640863,15.29,11.53,measured,0.0,observed,-2.0,16.8,11.53
TAP_A01,3239,,,726524.17,9664334.24,O,15.3,A,9.5,16.1,20100116-20100213,15.6,A,10.19,17.77,20110704-20110711,500.000640863,14.54,16.1,measured,0.3,observed,-2.0,15.0,15.67
TAP_A01,3240,,,726520.96,9664334.26,O,7.5,A,3.42,8.9,20100116-20100213,7.5,A,7.55,10.06,20110704-20110711,500.000640863,8.6,8.9,measured,0.0,observed,-2.0,7.5,8.9
TAP_A01,3241,Bertholletia excelsa,Lecythidaceae,726518.8,9664336.53,O,50.3,A,21.82,29.63,20100116-20100213,50.5,A,29.48,47.92,20110704-20110711,500.000640863,29.43,29.63,measured,0.2,observed,-2.0,50.1,29.51
TAP_A01,3242,,,726511.85,9664334.31,O,5.0,A,2.77,5.94,20100116-20100213,5.1,A,2.74,6.22,20110704-20110711,500.000640863,6.43,5.94,measured,0.1,observed,-2.0,4.9,5.76
TAP_A01,3243,,,726502.64,9664336.08,O,15.8,A,22.34,26.67,20100116-20100213,16.0,A,24.69,30.35,20110704-20110711,500.000640863,14.79,26.67,measured,0.2,observed,-2.0,15.6,26.22
TAP_A01,3244,,,726497.52,9664335.95,O,9.6,A,4.79,6.37,20100116-20100213,9.6,A,5.71,8.69,20110704-20110711,500.000640863,10.31,6.37,measured,0.0,observed,-2.0,9.6,6.37
TAP_A01,3245,,,726476.85,9664337.04,O,9.6,A,3.18,7.88,20100116-20100213,10.1,A,2.56,7.32,20110704-20110711,500.000640863,10.7,7.88,measured,0.5,observed,-2.0,9.1,7.31
TAP_A01,3246,,,726471.57,9664337.62,O,10.0,A,5.81,7.65,20100116-20100213,10.2,A,4.68,10.89,20110704-20110711,500.000640863,10.78,7.65,measured,0.2,observed,-2.0,9.8,7.43
TAP_A01,3247,Vataireopsis speciosa,Fabaceae,726465.83,9664337.08,O,14.4,A,8.4,11.26,20100116-20100213,14.5,A,8.79,11.72,20110704-20110711,500.000640863,13.82,11.26,measured,0.1,observed,-2.0,14.3,11.15
TAP_A01,3248,,,726438.11,9664339.21,O,5.3,A,2.74,6.17,20100116-20100213,5.3,A,2.98,3.9,20110704-20110711,500.000640863,6.62,6.17,measured,0.0,observed,-2.0,5.3,6.17
TAP_A01,3249,,,726429.91,9664339.57,O,14.7,A,8.53,10.94,20100116-20100213,14.8,A,4.9,11.26,20110704-20110711,500.000640863,14.02,10.94,measured,0.1,observed,-2.0,14.6,10.84
TAP_A01,3250,,,726428.43,9664339.81,O,7.5,A,6.04,7.65,20100116-20100213,7.5,A,5.58,7.36,20110704-20110711,500.000640863,8.6,7.65,measured,0.0,observed,-2.0,7.5,7.65
TAP_A01,3251,,,726425.3,9664339.55,O,14.0,A,6.1,10.61,20100116-20100213,14.2,A,7.08,9.3,20110704-20110711,500.000640863,13.62,10.61,measured,0.2,observed,-2.0,13.8,10.41
TAP_A01,3252,,,726419.76,9664340.55,O,8.9,A,6.42,11.06,20100116-20100213,9.2,A,6.11,8.37,20110704-20110711,500.000640863,10.0,11.06,measured,0.3,observed,-2.0,8.6,10.53
TAP_A01,3253,,,726415.16,9664340.69,L,6.1,A,,,20100116-20100213,5.9,A,,,20110704-20110711,500.000640863,7.18,7.82,local_fit,0.0,observed,-2.0,5.9,7.82
TAP_A01,3254,,,726414.81,9664343.12,O,43.1,A,18.71,22.1,20100116-20100213,43.1,A,14.9,18.0,20110704-20110711,500.000640863,27.14,22.1,measured,0.0,observed,-2.0,43.1,22.1
TAP_A01,3255,Theobroma glaucum,Malvaceae,726410.79,9664341.41,O,16.9,A,11.36,15.76,20100116-20100213,17.0,A,10.21,15.47,20110704-20110711,500.000640863,15.41,15.76,measured,0.1,observed,-2.0,16.8,15.64
TAP_A01,3256,,,726407.79,9664341.4,O,8.8,A,6.67,9.16,20100116-20100213,8.9,A,6.48,7.9,20110704-20110711,500.000640863,9.76,9.16,measured,0.1,observed,-2.0,8.7,9.01
TAP_A01,3257,,,726394.96,9664341.45,O,8.2,A,5.62,7.79,20100116-20100213,8.2,A,2.95,6.04,20110704-20110711,500.000640863,9.19,7.79,measured,0.0,observed,-2.0,8.2,7.79
TAP_A01,3258,,,726394.02,9664342.36,O,9.5,A,5.33,8.5,20100116-20100213,9.9,A,5.83,10.44,20110704-20110711,500.000640863,10.55,8.5,measured,0.4,observed,-2.0,9.1,7.99
TAP_A01,3259,,,726390.51,9664342.28,O,14.6,A,7.77,10.39,20100116-20100213,14.7,A,7.83,10.9,20110704-20110711,500.000640863,13.95,10.39,measured,0.1,observed,-2.0,14.5,10.29
TAP_A01,3260,,,726384.78,9664342.08,O,12.9,A,11.68,16.64,20100116-20100213,13.3,A,9.97,13.25,20110704-20110711,500.000640863,13.02,16.64,measured,0.4,observed,-2.0,12.5,15.92
TAP_A01,3261,,,726382.51,9664342.53,O,9.0,A,3.35,10.67,20100116-20100213,9.1,A,4.91,10.26,20110704-20110711,500.000640863,9.92,10.67,measured,0.1,observed,-2.0,8.9,10.5
TAP_A01,3262,,,726372.14,9664343.37,O,6.2,A,5.67,8.99,20100116-20100213,6.4,A,4.42,9.32,20110704-20110711,500.000640863,7.64,8.99,measured,0.2,observed,-2.0,6.0,8.55
TAP_A01,3263,,,726360.13,9664343.67,O,12.2,D,,4.39,20100116-20100213,,D,,,20110704-20110711,500.000640863,,4.39,measured,0.2,site_median,-2.0,,
TAP_A01,3264,Attalea speciosa,Arecaceae,726350.45,9664347.43,P,33.7,A,11.51,21.16,20100116-20100213,33.1,A,10.98,20.69,20110704-20110711,500.000640863,23.44,21.16,measured,0.0,observed,-2.0,33.1,21.16
TAP_A01,3265,Carapa guianensis,Meliaceae,726320.87,9664347.02,O,10.6,A,8.79,11.57,20100116-20100213,10.7,A,3.76,6.18,20110704-20110711,500.000640863,11.15,11.57,measured,0.1,observed,-2.0,10.5,11.41
TAP_A01,3266,,,726316.92,9664346.37,O,7.0,D,,5.25,20100116-20100213,7.4,D,,4.83,20110704-20110711,500.000640863,8.51,5.25,measured,0.4,observed,-2.0,6.6,4.82
TAP_A01,3267,,,726309.39,9664347.69,O,12.2,A,2.12,8.13,20100116-20100213,12.3,A,2.31,7.47,20110704-20110711,500.000640863,12.32,8.13,measured,0.1,observed,-2.0,12.1,8.04
TAP_A01,3268,Bertholletia excelsa,Lecythidaceae,726290.6,9664348.56,O,42.6,A,20.8,29.69,20100116-20100213,43.6,A,17.06,30.67,20110704-20110711,500.000640863,27.3,29.69,measured,1.0,observed,-2.0,41.6,28.96
