site,tree_id,scientific_name,family_name,utm_easting,utm_northing,wsd,agb_source,dbh,htot,hcom,dead,type,plot_id,htot_feldpausch
FST_A01,67,Pouteria gongrijpii,Sapotaceae,587035.9284,9820850.681,0.799402922,3.146006482,46.7,35.45,16.02,A,O,3,28.29
FST_A01,68,Pouteria gongrijpii,Sapotaceae,587030.7292,9820851.059,0.799402922,0.446922886,20.4,26.39,16.98,A,O,3,17.39
FST_A01,69,Sterculia pruriens,Malvaceae,587030.2092,9820851.358,0.486208,1.260282793,36.7,37.81,29.22,A,O,3,24.86
FST_A01,70,Ormosia coccinea,Fabaceae,587027.6632,9820849.072,0.625,0.250029428,18.3,23.47,15.94,A,O,3,16.19
FST_A01,71,Licania canescens,Chrysobalanaceae,587032.9039,9820858.901,0.88,3.844966256,48.0,37.26,22.04,A,O,3,28.69
FST_A01,72,Pouteria gongrijpii,Sapotaceae,587022.7792,9820852.907,0.799402922,0.679947965,25.2,26.31,16.03,A,O,3,19.9
FST_A01,73,,,587047.9727,9820861.594,0.7,0.408812703,35.6,11.92,,D,O,3,24.44
FST_A01,74,,,587049.6332,9820864.049,0.58,1.386068612,90.0,6.91,,D,O,3,37.61
FST_A01,75,Hymenaea intermedia,Fabaceae,587051.0555,9820879.144,0.82,4.941447183,59.0,34.01,17.83,A,O,3,31.69
FST_A01,76,Ocotea canaliculata,Lauraceae,587058.7771,9820883.793,0.479426667,3.899988,60.0,44.39,27.14,A,O,3,31.94
FST_A01,77,Zygia racemosa,Fabaceae,587058.1369,9820883.025,0.75,2.84283991,48.4,31.79,21.17,A,O,3,28.81
FST_A01,78,Brosimum rubescens,Moraceae,587072.6441,9820875.812,0.825151429,9.456927763,74.4,40.68,26.16,A,O,3,35.01
FST_A01,79,Pouteria hispida,Sapotaceae,587070.3099,9820871.472,0.87,2.54155568,43.9,29.78,19.77,A,O,3,27.4
FST_A01,80,Licania canescens,Chrysobalanaceae,587085.2702,9820861.724,0.88,2.477734136,43.6,29.1,18.37,A,O,3,27.3
FST_A01,81,Pseudopiptadenia suaveolens,Fabaceae,587086.1369,9820861.225,0.679712857,4.962912447,56.8,44.46,25.99,A,O,3,31.14
FST_A01,82,Goupia glabra,Goupiaceae,587077.3221,9820858.342,0.7272025,1.736896838,44.4,23.8,17.51,A,O,3,27.56
FST_A01,83,Manilkara huberi,Sapotaceae,587077.8203,9820845.552,0.93,13.340889,88.6,35.9,22.23,A,O,3,37.4
FST_A01,84,Endopleura uchi,Humiriaceae,587073.7862,9820843.327,0.771796039,2.685972113,51.0,26.29,18.67,A,O,3,29.57
FST_A01,85,Hymenolobium petraeum,Fabaceae,587062.1056,9820847.776,0.713,1.693230453,42.2,26.2,15.54,A,O,3,26.83
FST_A01,86,Alibertia edulis,Rubiaceae,586936.9505,9820909.008,0.76,0.111722919,15.2,12.5,5.7,A,O,4,14.28
FST_A01,87,Oenocarpus bacaba,Arecaceae,586933.07,9820917.109,,0.050303908,15.2,22.32,15.54,A,P,4,14.28
FST_A01,88,Bowdichia nitida,Fabaceae,586927.7194,9820914.99,0.81,0.079106741,10.1,18.81,11.65,A,O,4,10.7
FST_A01,89,Quiina florida,Quiinaceae,586927.9829,9820918.98,0.728,0.046842937,11.0,10.45,7.7,A,O,4,11.38
FST_A01,90,Lacunaria jenmanii,Quiinaceae,586927.867,9820920.481,0.804333333,0.088655746,11.7,15.82,11.3,A,O,4,11.89
FST_A01,91,Pouteria gongrijpii,Sapotaceae,586919.864,9820923.29,0.799402922,0.373887926,19.4,24.41,18.58,A,O,4,16.83
FST_A01,92,Alexa grandiflora,Fabaceae,586917.7483,9820922.641,0.64,0.315160092,20.5,23.02,16.2,A,O,4,17.45
FST_A01,93,Oenocarpus bacaba,Arecaceae,586914.0642,9820923.721,,0.057273078,16.3,11.61,8.81,A,P,4,14.98
FST_A01,94,Eschweilera coriacea,Lecythidaceae,586914.0795,9820924.899,0.852013744,0.061833836,11.2,11.37,7.95,A,O,4,11.53
FST_A01,95,Pouteria sp.,Sapotaceae,586916.0497,9820929.327,0.781766198,2.847153812,47.4,31.85,21.66,A,O,4,28.51
FST_A01,96,Tetragastris altissima,Burseraceae,586911.186,9820929.508,0.707804286,0.245632063,16.3,25.66,20.63,A,O,4,14.98
