site,tree_id,scientific_name,family_name,utm_easting,utm_northing,wsd,agb_source,dbh,htot,hcom,date,dead,type,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
SFX_A01,25,Tabebuia serratifolia,Bignoniaceae,289210.7971,9289338.584,0.92,,20.5,,,20111021,A,O,P01,17.45,17.45,feldpausch_regional,0.18,default,1.0,20.68,17.54,20.5,True,O,17.45,feldpausch,20.68,17.549577275527504,0.924,121.0589,87.772,87.772,123.8282,89.7368,89.7368,
SFX_A01,26,Dalbergia melanoxylon,Fabaceae,289209.7971,9289341.584,0.8,,55.5,,,20111021,A,O,P01,30.8,30.8,feldpausch_regional,0.18,default,1.0,55.68,30.85,55.5,True,O,30.8,feldpausch,55.68,30.847159965445414,1.0772,1472.8079,1023.9528,1023.9528,1484.3612,1031.896,1031.896,
SFX_A01,28,Hymenaea courbaril,Fabaceae,289210.7971,9289343.084,0.79,,16.6,,,20111021,A,O,P01,15.16,15.16,feldpausch_regional,0.18,default,1.0,16.78,15.27,16.6,True,O,15.16,feldpausch,16.78,15.270983031789134,0.7924,69.8995,51.2965,51.2965,71.8967,52.7286,52.7286,
SFX_A01,29,Virola melinoni,Myristicaceae,289213.7971,9289343.584,0.48,,15.2,,,20111021,A,O,P01,14.28,14.28,feldpausch_regional,0.18,default,1.0,15.38,14.39,15.2,True,O,14.28,feldpausch,15.379999999999999,14.395769779964834,0.4734,55.518,40.9557,40.9557,57.2581,42.2093,42.2093,
SFX_A01,30,Attalea maripa,Arecaceae,289207.0971,9289346.584,0.33,0.220661455,33.7,,,20111021,A,P,P01,23.69,23.69,feldpausch_regional,0.18,default,1.0,33.88,23.76,33.7,True,P,23.69,feldpausch,33.88,23.762650380027786,0.326,430.4966,,,436.2984,,,
SFX_A01,31,Eschweilera parviflora,Lecythidaceae,289206.7971,9289347.584,0.89,0.048985315,11.3,8.48,5.68,20111021,A,O,P01,11.6,11.6,feldpausch_regional,0.18,default,1.0,11.48,11.73,11.3,True,O,8.48,measured,11.48,8.576214247969592,0.918,18.7148,14.779,14.779,19.5148,15.395,15.395,
SFX_A01,32,Theobroma glaucum,Malvaceae,289210.7971,9289350.584,0.53,,21.9,,,20111021,A,O,P01,18.21,18.21,feldpausch_regional,0.18,default,1.0,22.08,18.3,21.9,True,O,18.21,feldpausch,22.08,18.305969782316833,0.5297,143.5721,103.7245,103.7245,146.6349,105.8909,105.8909,
SFX_A01,33,Virola melinoni,Myristicaceae,289211.7971,9289350.584,0.48,0.276219667,23.0,21.54,17.64,20111021,A,O,P01,18.79,18.79,feldpausch_regional,0.18,default,1.0,23.18,18.88,23.0,True,O,21.54,measured,23.18,21.64695940260001,0.4734,186.1235,131.2533,131.2533,189.8932,133.857,133.857,
SFX_A01,34,Eschweilera parviflora,Lecythidaceae,289209.7971,9289350.084,0.89,,14.6,,,20111021,A,O,P01,13.89,13.89,feldpausch_regional,0.18,default,1.0,14.78,14.01,14.6,True,O,13.89,feldpausch,14.78,14.007942520471866,0.918,49.9522,36.9399,36.9399,51.5854,38.1191,38.1191,
SFX_A01,35,Theobroma glaucum,Malvaceae,289208.7971,9289352.084,0.53,,19.4,,,20111021,A,O,P01,16.83,16.83,feldpausch_regional,0.18,default,1.0,19.58,16.93,19.4,True,O,16.83,feldpausch,19.58,16.93257196194544,0.5297,104.932,76.3132,76.3132,107.4763,78.1232,78.1232,
SFX_A01,36,,,289207.7971,9289351.584,0.58,8.199048089,111.7,35.81,,20111025,D,O,P01,40.3,40.3,feldpausch_regional,0.18,default,1.0,111.88,40.32,111.7,False,O,35.81,measured,111.88000000000001,35.826726831574604,0.7138,6682.9575,6682.9575,7917.4751,6707.0516,6707.0516,7946.02,
SFX_A01,37,Rinorea racemosa,Violaceae,289209.7971,9289355.584,0.68,,13.4,,,20111021,A,O,P01,13.08,13.08,feldpausch_regional,0.18,default,1.0,13.58,13.21,13.4,True,O,13.08,feldpausch,13.58,13.202485117446479,0.682,39.8454,29.6247,29.6247,41.2706,30.6588,30.6588,
SFX_A01,38,Inga thibaudiana,Fabaceae,289218.7971,9289355.184,0.58,,23.7,,,20111021,A,O,P01,19.15,19.15,feldpausch_regional,0.18,default,1.0,23.88,19.24,23.7,True,O,19.15,feldpausch,23.88,19.241670005343316,0.5786,175.9406,126.5815,126.5815,179.3926,129.0145,129.0145,
SFX_A01,39,Cecropia ficifolia,Urticaceae,289218.7971,9289353.584,0.27,,16.9,,,20111021,A,O,P01,15.35,15.35,feldpausch_regional,0.18,default,1.0,17.08,15.46,16.9,True,O,15.35,feldpausch,17.08,15.460052431044895,0.266,73.2719,53.7118,53.7118,75.3263,55.1836,55.1836,
SFX_A01,40,Cecropia ficifolia,Urticaceae,289218.7971,9289353.584,0.27,,17.1,,,20111021,A,O,P01,15.47,15.47,feldpausch_regional,0.18,default,1.0,17.28,15.58,17.1,True,O,15.47,feldpausch,17.28,15.579399491439865,0.266,75.546,55.342,55.342,77.6382,56.8399,56.8399,
SFX_A01,41,Nectandra cuspidata,Lauraceae,289224.7971,9289352.584,0.56,2.083963314,44.2,37.42,28.82,20111021,A,O,P01,27.5,27.5,feldpausch_regional,0.18,default,1.0,44.38,27.56,44.2,True,O,37.42,measured,44.38,37.49955113009987,0.518,1142.0214,761.5579,761.5579,1153.5057,769.1081,769.1081,
SFX_A01,42,Dalbergia melanoxylon,Fabaceae,289226.7971,9289353.584,0.8,0.221644242,24.0,9.44,3.68,20111021,A,O,P01,19.3,19.3,feldpausch_regional,0.18,default,1.0,24.18,19.39,24.0,True,O,9.44,measured,24.18,9.484496923830363,1.0772,90.4078,72.7795,72.7795,92.1581,74.16,74.16,
SFX_A01,43,Dalbergia melanoxylon,Fabaceae,289226.7971,9289353.584,0.8,,22.1,,,20111021,A,O,P01,18.31,18.31,feldpausch_regional,0.18,default,1.0,22.28,18.41,22.1,True,O,18.31,feldpausch,22.28,18.405440445325464,1.0772,146.9259,106.1019,106.1019,150.0302,108.2969,108.2969,
SFX_A01,44,Dalbergia melanoxylon,Fabaceae,289221.7971,9289357.584,0.8,,31.9,,,20111021,A,O,P01,22.95,22.95,feldpausch_regional,0.18,default,1.0,32.08,23.02,31.9,True,O,22.95,feldpausch,32.08,23.025593914225006,1.0772,374.9592,265.9262,265.9262,380.3189,269.6601,269.6601,
SFX_A01,45,Astrocaryum aculeatum,Arecaceae,289223.7971,9289356.584,0.51,0.158500429,28.2,,,20111021,A,P,P01,21.32,21.32,feldpausch_regional,0.18,default,1.0,28.38,21.4,28.2,True,P,21.32,feldpausch,28.38,21.40221321034931,0.508,274.311,,,278.7845,,,
SFX_A01,46,Socratea exorrhiza,Arecaceae,289232.7971,9289358.584,0.62,0.058584918,16.5,,,20111021,A,P,P01,15.1,15.1,feldpausch_regional,0.18,default,1.0,16.68,15.21,16.5,True,P,15.1,feldpausch,16.68,15.211323855918964,0.23,68.8131,,,70.7917,,,
SFX_A01,47,Theobroma glaucum,Malvaceae,289212.7971,9289358.584,0.53,,12.5,,,20111021,A,O,P01,12.46,12.46,feldpausch_regional,0.18,default,1.0,12.68,12.59,12.5,True,O,12.46,feldpausch,12.68,12.58623192584687,0.5297,33.1783,24.775,24.775,34.4546,25.7047,25.7047,
SFX_A01,48,Castilla ulei,Moraceae,289207.7971,9289359.084,0.82,,20.7,,,20111021,A,O,P01,17.56,17.56,feldpausch_regional,0.18,default,1.0,20.88,17.66,20.7,True,O,17.56,feldpausch,20.88,17.659045438393015,0.5675,124.134,89.9542,89.9542,126.9447,91.9474,91.9474,
SFX_A01,49,Inga alba,Fabaceae,289209.7971,9289362.584,0.59,,31.0,,,20111021,A,O,P01,22.56,22.56,feldpausch_regional,0.18,default,1.0,31.18,22.64,31.0,True,O,22.56,feldpausch,31.18,22.6371049890482,0.5861,348.7046,247.6363,247.6363,353.8442,251.2206,251.2206,
SFX_A01,50,Attalea maripa,Arecaceae,289212.7971,9289362.584,0.33,0.081422011,19.7,,,20111021,A,P,P01,17.0,17.0,feldpausch_regional,0.18,default,1.0,19.88,17.1,19.7,True,P,17.0,feldpausch,19.88,17.10173351278743,0.326,109.1885,,,111.7935,,,
SFX_A01,51,Protium heptaphyllum,Burseraceae,289224.7971,9289361.584,0.62,,17.3,,,20111021,A,O,P01,15.59,15.59,feldpausch_regional,0.18,default,1.0,17.48,15.7,17.3,True,O,15.59,feldpausch,17.48,15.69875904955282,0.6293,77.8654,57.0033,57.0033,79.9956,58.5275,58.5275,
SFX_A01,52,Neea oppositifolia,Nyctaginaceae,289225.7971,9289364.584,0.89,,17.0,,,20111021,A,O,P01,15.41,15.41,feldpausch_regional,0.18,default,1.0,17.18,15.52,17.0,True,O,15.41,feldpausch,17.18,15.519724372076846,0.893,74.4033,54.523,54.523,76.4766,56.0078,56.0078,
SFX_A01,53,Socratea exorrhiza,Arecaceae,289221.7971,9289364.584,0.62,0.023547413,10.1,,,20111021,A,P,P01,10.7,10.7,feldpausch_regional,0.18,default,1.0,10.28,10.84,10.1,True,P,10.7,feldpausch,10.28,10.83753457254877,0.23,18.8614,,,19.768,,,
SFX_A01,54,Cordia scabrifolia,Boraginaceae,289220.7971,9289365.584,0.47,,17.1,,,20111021,A,O,P01,15.47,15.47,feldpausch_regional,0.18,default,1.0,17.28,15.58,17.1,True,O,15.47,feldpausch,17.28,15.579399491439865,0.474,75.546,55.342,55.342,77.6382,56.8399,56.8399,
SFX_A01,55,Theobroma glaucum,Malvaceae,289220.7971,9289366.584,0.53,,10.5,,,20111021,A,O,P01,11.0,11.0,feldpausch_regional,0.18,default,1.0,10.68,11.14,10.5,True,O,11.0,feldpausch,10.68,11.135436540229511,0.5297,20.9036,15.7869,15.7869,21.8685,16.4971,16.4971,
SFX_A01,56,Vismia guianensis,Clusiaceae,289217.7971,9289368.584,0.46,,13.0,,,20111021,A,O,P01,12.81,12.81,feldpausch_regional,0.18,default,1.0,13.18,12.93,13.0,True,O,12.81,feldpausch,13.18,12.934151333479754,0.475,36.7999,27.4108,27.4108,38.1585,28.3983,28.3983,
SFX_A01,57,Attalea maripa,Arecaceae,289221.7971,9289370.584,0.33,0.194661689,31.5,,,20111021,A,P,P01,22.78,22.78,feldpausch_regional,0.18,default,1.0,31.68,22.85,31.5,True,P,22.78,feldpausch,31.68,22.856267820602433,0.326,363.1912,,,368.4534,,,
SFX_A01,58,Protium heptaphyllum,Burseraceae,289212.7971,9289369.584,0.62,,11.0,,,20111021,A,O,P01,11.38,11.38,feldpausch_regional,0.18,default,1.0,11.18,11.51,11.0,True,O,11.38,feldpausch,11.18,11.51305215287207,0.6293,23.6621,17.8143,17.8143,24.7025,18.5779,18.5779,
SFX_A01,59,Theobroma glaucum,Malvaceae,289207.0971,9289369.584,0.53,,12.7,,,20111021,A,O,P01,12.6,12.6,feldpausch_regional,0.18,default,1.0,12.88,12.73,12.7,True,O,12.6,feldpausch,12.879999999999999,12.725383546173273,0.5297,34.5977,25.8089,25.8089,35.9067,26.7616,26.7616,
SFX_A01,60,Socratea exorrhiza,Arecaceae,289207.7971,9289372.284,0.62,0.044913535,14.3,,,20111021,A,P,P01,13.69,13.69,feldpausch_regional,0.18,default,1.0,14.48,13.81,14.3,True,P,13.69,feldpausch,14.48,13.809041484850185,0.23,47.294,,,48.8743,,,
SFX_A01,61,NI,NI,289211.7971,9289378.584,0.62,,13.1,,,20111021,A,O,P01,12.88,12.88,feldpausch_regional,0.18,default,1.0,13.28,13.0,13.1,True,O,12.88,feldpausch,13.28,13.003750875025517,0.7138,37.5536,27.9585,27.9585,38.9291,28.9577,28.9577,
SFX_A01,1,Dalbergia melanoxylon,Fabaceae,289227.3745,9289556.539,0.8,0.870079309,41.8,12.22,6.72,20111022,A,O,P02,26.7,26.7,feldpausch_regional,0.18,default,1.0,41.98,26.76,41.8,True,O,12.22,measured,41.98,12.248069130848616,1.0772,343.5408,272.6693,272.6693,347.211,275.5394,275.5394,
SFX_A01,4,Dalbergia melanoxylon,Fabaceae,289223.6745,9289550.639,0.8,,13.0,,,20111022,A,O,P02,12.81,12.81,feldpausch_regional,0.18,default,1.0,13.18,12.93,13.0,True,O,12.81,feldpausch,13.18,12.934151333479754,1.0772,36.7999,27.4108,27.4108,38.1585,28.3983,28.3983,
SFX_A01,5,Dalbergia melanoxylon,Fabaceae,289223.6745,9289547.439,0.8,0.841349964,38.1,14.23,12.92,20111022,A,O,P02,25.39,25.39,feldpausch_regional,0.18,default,1.0,38.28,25.45,38.1,True,O,14.23,measured,38.28,14.26708038139965,1.0772,332.6245,256.5849,256.5849,336.5526,259.567,259.567,
SFX_A01,6,Dalbergia melanoxylon,Fabaceae,289219.6745,9289544.939,0.8,0.759776106,36.8,13.77,10.63,20111022,A,O,P02,24.9,24.9,feldpausch_regional,0.18,default,1.0,36.98,24.97,36.8,True,O,13.77,measured,36.98,13.807590945715255,1.0772,301.0199,233.0253,233.0253,304.7103,235.8358,235.8358,
SFX_A01,7,Brosimum rubescens,Moraceae,289216.6745,9289544.139,0.83,,27.7,,,20111022,A,O,P02,21.09,21.09,feldpausch_regional,0.18,default,1.0,27.88,21.17,27.7,True,O,21.09,feldpausch,27.88,21.173181991229615,0.8251,262.1078,187.1172,187.1172,266.4645,190.1683,190.1683,
SFX_A01,8,Dalbergia melanoxylon,Fabaceae,289209.6745,9289538.939,0.8,1.187526541,38.5,19.66,14.8,20111022,A,O,P02,25.53,25.53,feldpausch_regional,0.18,default,1.0,38.68,25.6,38.5,True,O,19.66,measured,38.68,19.710513882206275,1.0772,465.3905,341.2968,341.2968,470.8249,345.2195,345.2195,
SFX_A01,9,Swartzia corrugata,Fabaceae,289218.6745,9289538.939,1.06,1.823692784,37.0,24.77,17.28,20111022,A,O,P02,24.98,24.98,feldpausch_regional,0.18,default,1.0,37.18,25.04,37.0,True,O,24.77,measured,37.18,24.837132177810254,1.0565,539.5879,380.7978,380.7978,546.1647,385.3641,385.3641,
SFX_A01,10,Rinorea racemosa,Violaceae,289216.6745,9289537.939,0.68,,13.5,,,20111022,A,O,P02,13.15,13.15,feldpausch_regional,0.18,default,1.0,13.68,13.28,13.5,True,O,13.15,feldpausch,13.68,13.272104600854616,0.682,40.6391,30.2001,30.2001,42.0814,31.2461,31.2461,
SFX_A01,11,Neea oppositifolia,Nyctaginaceae,289213.6745,9289535.739,0.89,,18.6,,,20111022,A,O,P02,16.36,16.36,feldpausch_regional,0.18,default,1.0,18.78,16.47,18.6,True,O,16.36,feldpausch,18.78,16.46480951639768,0.893,94.0161,68.5425,68.5425,96.3993,70.2415,70.2415,
SFX_A01,12,Tetragastris panamensis,Burseraceae,289223.6745,9289543.939,0.73,,25.6,,,20111022,A,O,P02,20.09,20.09,feldpausch_regional,0.18,default,1.0,25.78,20.18,25.6,True,O,20.09,feldpausch,25.78,20.177445174033377,0.7173,214.3155,153.595,153.595,218.1897,156.3169,156.3169,
SFX_A01,13,Aspidosperma spruceanum,Apocynaceae,289224.6745,9289537.939,0.75,2.610148116,45.6,32.74,23.09,20111022,A,O,P02,27.95,27.95,feldpausch_regional,0.18,default,1.0,45.78,28.0,45.6,True,O,32.74,measured,45.78,32.80662411945132,0.7533,1065.3121,726.647,726.647,1075.6681,733.614,733.614,
SFX_A01,14,,,289224.6745,9289538.939,,0.01321884,10.9,,,20111025,A,L,P02,11.3,11.3,feldpausch_regional,0.18,default,1.0,11.08,11.44,10.9,True,L,11.3,feldpausch,11.08,11.433467441478326,0.7138,23.0846,17.3912,17.3912,24.1093,18.1438,18.1438,
SFX_A01,15,Theobroma glaucum,Malvaceae,289226.6745,9289534.939,0.53,,10.9,,,20111022,A,O,P02,11.3,11.3,feldpausch_regional,0.18,default,1.0,11.08,11.44,10.9,True,O,11.3,feldpausch,11.08,11.433467441478326,0.5297,23.0846,17.3912,17.3912,24.1093,18.1438,18.1438,
SFX_A01,16,Dalbergia melanoxylon,Fabaceae,289220.6745,9289533.939,0.8,,24.0,,,20111022,A,O,P02,19.3,19.3,feldpausch_regional,0.18,default,1.0,24.18,19.39,24.0,True,O,19.3,feldpausch,24.18,19.390973583678605,1.0772,181.6925,130.6375,130.6375,185.2101,133.1155,133.1155,
SFX_A01,17,,,289221.6745,9289534.939,,0.014208072,12.5,,,20111025,A,L,P02,12.46,12.46,feldpausch_regional,0.18,default,1.0,12.68,12.59,12.5,True,L,12.46,feldpausch,12.68,12.58623192584687,0.7138,33.1783,24.775,24.775,34.4546,25.7047,25.7047,
SFX_A01,18,Dalbergia melanoxylon,Fabaceae,289223.6745,9289529.139,0.8,0.553559217,36.1,10.43,6.62,20111022,A,O,P02,24.63,24.63,feldpausch_regional,0.18,default,1.0,36.28,24.7,36.1,True,O,10.43,measured,36.28,10.459210875567843,1.0772,221.0855,178.6613,178.6613,223.8526,180.8607,180.8607,
SFX_A01,19,Dalbergia melanoxylon,Fabaceae,289220.6745,9289527.339,0.8,,31.8,,,20111022,A,O,P02,22.9,22.9,feldpausch_regional,0.18,default,1.0,31.98,22.98,31.8,True,O,22.9,feldpausch,31.98,22.975736258347816,1.0772,371.8757,263.7905,263.7905,377.2093,267.5068,267.5068,
SFX_A01,20,Couratari stellata,Lecythidaceae,289212.6745,9289529.939,0.63,,12.1,,,20111022,A,O,P02,12.18,12.18,feldpausch_regional,0.18,default,1.0,12.28,12.31,12.1,True,O,12.18,feldpausch,12.28,12.307997957895681,0.6331,30.4544,22.7871,22.7871,31.6664,23.6717,23.6717,
SFX_A01,21,Dalbergia melanoxylon,Fabaceae,289212.6745,9289530.939,0.8,,10.9,,,20111022,A,O,P02,11.3,11.3,feldpausch_regional,0.18,default,1.0,11.08,11.44,10.9,True,O,11.3,feldpausch,11.08,11.433467441478326,1.0772,23.0846,17.3912,17.3912,24.1093,18.1438,18.1438,
SFX_A01,22,Dalbergia melanoxylon,Fabaceae,289209.6745,9289532.939,0.8,,10.9,,,20111022,A,O,P02,11.3,11.3,feldpausch_regional,0.18,default,1.0,11.08,11.44,10.9,True,O,11.3,feldpausch,11.08,11.433467441478326,1.0772,23.0846,17.3912,17.3912,24.1093,18.1438,18.1438,
SFX_A01,23,Dalbergia melanoxylon,Fabaceae,289210.6745,9289527.939,0.8,,15.2,,,20111022,A,O,P02,14.28,14.28,feldpausch_regional,0.18,default,1.0,15.38,14.39,15.2,True,O,14.28,feldpausch,15.379999999999999,14.395769779964834,1.0772,55.518,40.9557,40.9557,57.2581,42.2093,42.2093,
SFX_A01,24,Dalbergia melanoxylon,Fabaceae,289210.6745,9289522.939,0.8,,22.7,,,20111022,A,O,P02,18.63,18.63,feldpausch_regional,0.18,default,1.0,22.88,18.72,22.7,True,O,18.63,feldpausch,22.88,18.724000768206338,1.0772,157.453,113.5391,113.5391,160.6867,115.8227,115.8227,
SFX_A01,25,,,289226.6745,9289526.939,0.58,0.201631277,30.8,9.01,,20111025,D,O,P02,22.48,22.48,feldpausch_regional,0.18,default,1.0,30.98,22.55,30.8,False,O,9.01,measured,30.98,9.041051514044323,0.7138,140.5799,140.5799,166.5486,142.6663,142.6663,169.0205,
SFX_A01,26,,,289217.6745,9289521.939,0.58,,32.5,,,20111025,D,O,P02,23.2,23.2,feldpausch_regional,0.18,default,1.0,32.68,23.27,32.5,False,O,23.2,feldpausch,32.68,23.27459298417679,0.7138,392.9826,392.9826,465.5768,398.4888,398.4888,472.1002,
SFX_A01,27,Bertholletia excelsa,Lecythidaceae,289222.6745,9289520.539,0.64,,13.5,,,20111022,A,O,P02,13.15,13.15,feldpausch_regional,0.18,default,1.0,13.68,13.28,13.5,True,O,13.15,feldpausch,13.68,13.272104600854616,0.638,40.6391,30.2001,30.2001,42.0814,31.2461,31.2461,
SFX_A01,28,Dalbergia melanoxylon,Fabaceae,289223.6745,9289518.939,0.8,,16.2,,,20111022,A,O,P02,14.91,14.91,feldpausch_regional,0.18,default,1.0,16.38,15.03,16.2,True,O,14.91,feldpausch,16.38,15.022292044589127,1.0772,65.5765,48.1941,48.1941,67.4988,49.5744,49.5744,
SFX_A01,29,Dalbergia melanoxylon,Fabaceae,289224.6745,9289517.639,0.8,,23.4,,,20111022,A,O,P02,18.99,18.99,feldpausch_regional,0.18,default,1.0,23.58,19.09,23.4,True,O,18.99,feldpausch,23.58,19.082332628088817,1.0772,170.2199,122.5532,122.5532,173.6051,124.9406,124.9406,
