site,tree_id,scientific_name,family_name,utm_easting,utm_northing,dbh,htot,hcom,date,dead,type,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
HUM_A01,117,,,646580.4659,8921464.051,15.4,17.38,13.8,20140701,False,O,3,14.41,14.41,feldpausch_regional,0.18,default,-1.0,15.22,14.29,15.4,False,O,17.38,measured,15.22,17.240441110304708,0.5862,68.9906,68.9906,67.4429,66.8968,66.8968,65.3961,
HUM_A01,118,Byrsonima crispa,Malpighiaceae,646581.6484,8921458.517,23.0,19.1,12.92,20140701,False,O,3,18.79,18.79,feldpausch_regional,0.18,default,-1.0,22.82,18.69,23.0,False,O,19.1,measured,22.82,19.004721973346594,0.58,165.5168,165.5168,160.1298,162.204,162.204,156.9249,
HUM_A01,119,Euterpe oleracea,Arecaceae,646574.361,8921450.262,13.2,15.67,12.25,20140701,False,P,3,12.95,12.95,feldpausch_regional,0.18,default,-1.0,13.02,12.82,13.2,False,P,15.67,measured,13.02,15.519847124349052,0.3877,46.1539,22.7117,22.7117,44.5131,21.8707,21.8707,
HUM_A01,120,Inga marginata,Fabaceae,646570.9972,8921451.629,13.5,11.51,8.27,20140701,False,O,3,13.15,13.15,feldpausch_regional,0.18,default,-1.0,13.32,13.03,13.5,False,O,11.51,measured,13.32,11.4024950185229,0.5518,35.6847,35.6847,32.884,34.4449,34.4449,31.7416,
HUM_A01,121,Castilla ulei,Moraceae,646569.7483,8921449.204,46.7,24.48,17.94,20140701,False,O,3,28.29,28.29,feldpausch_regional,0.18,default,-1.0,46.52,28.24,46.7,False,O,24.48,measured,46.52,24.431665386253442,0.5675,840.3248,840.3248,795.8702,832.4067,832.4067,788.371,
HUM_A01,122,Apuleia leiocarpa,Fabaceae,646564.9394,8921454.4,46.2,36.41,26.95,20140701,False,O,3,28.14,28.14,feldpausch_regional,0.18,default,-1.0,46.02,28.08,46.2,False,O,36.41,measured,46.02,36.337005779440034,0.7992,1212.2528,1212.2528,1603.747,1200.6965,1200.6965,1588.4585,
HUM_A01,123,Euterpe oleracea,Arecaceae,646570.6881,8921449.428,12.4,19.08,16.31,20140701,False,P,3,12.39,12.39,feldpausch_regional,0.18,default,-1.0,12.22,12.26,12.4,False,P,19.08,measured,12.22,18.88374382991771,0.3877,49.5067,19.1261,19.1261,47.6306,18.3728,18.3728,
HUM_A01,124,Annona exsucca,Annonaceae,646569.3401,8921448.187,12.2,8.91,5.7,20140701,False,O,3,12.25,12.25,feldpausch_regional,0.18,default,-1.0,12.02,12.12,12.2,False,O,8.91,measured,12.02,8.816653670195532,0.5112,22.8095,22.8095,19.5068,21.9306,21.9306,18.7552,
HUM_A01,125,Euterpe oleracea,Arecaceae,646562.7118,8921451.756,14.4,17.22,14.61,20140701,False,P,3,13.76,13.76,feldpausch_regional,0.18,default,-1.0,14.22,13.64,14.4,False,P,17.22,measured,14.22,17.070607035441476,0.3877,59.9726,28.8472,28.8472,58.0224,27.867,27.867,
HUM_A01,126,Jacaratia spinosa,Caricaceae,646561.4056,8921446.075,43.5,19.84,14.95,20140701,False,O,3,27.27,27.27,feldpausch_regional,0.18,default,-1.0,43.32,27.21,43.5,False,O,19.84,measured,43.32,19.79671870387561,0.265,595.9261,595.9261,268.4137,589.8635,589.8635,265.6831,
HUM_A01,127,Diospyros artanthifolia,,646562.6903,8921443.364,10.2,13.18,10.66,20140701,False,O,3,10.78,10.78,feldpausch_regional,0.18,default,-1.0,10.02,10.64,10.2,False,O,13.18,measured,10.02,13.011280156312235,0.6952,23.566,23.566,27.2073,22.4766,22.4766,25.9496,
HUM_A01,1,,,646572.6645,8921634.061,76.0,41.57,27.02,20140627,False,O,4,35.31,35.31,feldpausch_regional,0.18,default,-1.0,75.82,35.28,76.0,False,O,41.57,measured,75.82,41.53103531905003,0.5862,3645.3407,3645.3407,3563.5655,3625.1872,3625.1872,3543.8641,
HUM_A01,46,Annona tenuiflora,,646595.057,8921613.783,13.5,11.73,8.43,20140627,False,O,4,13.15,13.15,feldpausch_regional,0.18,default,-1.0,13.32,13.03,13.5,False,O,11.73,measured,13.32,11.620440188294841,0.5112,36.3502,36.3502,31.0869,35.0873,35.0873,30.0069,
HUM_A01,47,Vitex triflora,Lamiaceae,646593.2209,8921615.762,48.1,25.27,12.35,20140627,False,O,4,28.72,28.72,feldpausch_regional,0.18,default,-1.0,47.92,28.66,48.1,False,O,25.27,measured,47.92,25.222160855207,0.5482,918.2281,918.2281,840.8118,909.8484,909.8484,833.1385,
HUM_A01,48,Byrsonima crispa,Malpighiaceae,646584.8895,8921608.871,35.5,16.76,13.12,20140627,False,O,4,24.4,24.4,feldpausch_regional,0.18,default,-1.0,35.32,24.33,35.5,False,O,16.76,measured,35.32,16.71182041347585,0.58,339.9366,339.9366,328.8728,335.6358,335.6358,324.712,
HUM_A01,49,Eriotheca globosa,Malvaceae,646587.1567,8921604.019,10.3,6.23,3.91,20140627,False,O,4,10.85,10.85,feldpausch_regional,0.18,default,-1.0,10.12,10.71,10.3,False,O,6.23,measured,10.120000000000001,6.151108303388853,0.41,11.5595,11.5595,7.9715,11.0304,11.0304,7.6066,
HUM_A01,50,Inga alba,Fabaceae,646583.0132,8921594.825,13.6,9.86,6.96,20140627,False,O,4,13.22,13.22,feldpausch_regional,0.18,default,-1.0,13.42,13.1,13.6,False,O,9.86,measured,13.42,9.768677969959388,0.5861,31.1281,31.1281,30.4246,30.0548,30.0548,29.3756,
HUM_A01,51,Eriotheca globosa,Malvaceae,646581.1476,8921596.996,12.0,12.97,9.86,20140627,False,O,4,12.11,12.11,feldpausch_regional,0.18,default,-1.0,11.82,11.98,12.0,False,O,12.97,measured,11.82,12.831562657780806,0.41,31.8604,31.8604,21.9712,30.6119,30.6119,21.1102,
HUM_A01,52,Pouteria sp.,Sapotaceae,646582.1391,8921603.206,14.8,7.93,6.16,20140627,False,O,4,14.02,14.02,feldpausch_regional,0.18,default,-1.0,14.62,13.9,14.8,False,O,7.93,measured,14.620000000000001,7.863335711968491,0.7187,29.6826,29.6826,35.4025,28.7442,28.7442,34.2832,
HUM_A01,53,Vitex triflora,Lamiaceae,646575.6829,8921593.12,23.2,7.21,5.43,20140627,False,O,4,18.89,18.89,feldpausch_regional,0.18,default,-1.0,23.02,18.8,23.2,False,O,7.21,measured,23.02,7.174412351158071,0.5482,65.0486,65.0486,59.5643,63.7584,63.7584,58.3829,
HUM_A01,54,Ceiba pentandra,Malvaceae,646573.57,8921593.731,52.2,25.87,17.74,20140627,False,O,4,29.91,29.91,feldpausch_regional,0.18,default,-1.0,52.02,29.86,52.2,False,O,25.87,measured,52.02,25.82649066713853,0.3052,1102.1554,1102.1554,569.8211,1092.9519,1092.9519,565.0628,
HUM_A01,55,Sterculia pruriens,Malvaceae,646570.4233,8921594.007,19.9,15.84,12.19,20140627,False,O,4,17.11,17.11,feldpausch_regional,0.18,default,-1.0,19.72,17.01,19.9,False,O,15.84,measured,19.72,15.745885342028211,0.4862,103.9401,103.9401,84.6523,101.5206,101.5206,82.6818,
HUM_A01,56,Spondias sp.,Anacardiaceae,646575.1202,8921588.01,33.8,24.37,17.45,20140627,False,O,4,23.73,23.73,feldpausch_regional,0.18,default,-1.0,33.62,23.66,33.8,False,O,24.37,measured,33.62,24.29526131112099,0.3627,445.12,445.12,272.363,439.186,439.186,268.7321,
HUM_A01,57,Astrocaryum murumuru,Arecaceae,646574.4398,8921588.671,17.6,10.74,5.67,20140627,False,P,4,15.77,15.77,feldpausch_regional,0.18,default,-1.0,17.42,15.66,17.6,False,P,10.74,measured,17.42,10.666190257450689,0.508,55.9708,50.0748,50.0748,54.4909,48.6799,48.6799,
HUM_A01,58,Protium hepytaphillum ,Burseraceae,646567.5256,8921579.524,18.4,15.38,12.05,20140627,False,O,4,16.25,16.25,feldpausch_regional,0.18,default,-1.0,18.22,16.14,18.4,False,O,15.38,measured,18.22,15.279697914120444,0.5773,86.6671,86.6671,83.4667,84.4787,84.4787,81.3591,
HUM_A01,59,Castilla ulei,Moraceae,646565.7862,8921577.232,27.6,19.27,12.28,20140627,False,O,4,21.05,21.05,feldpausch_regional,0.18,default,-1.0,27.42,20.96,27.6,False,O,19.27,measured,27.42,19.19332511859704,0.5675,238.3196,238.3196,225.7121,234.3813,234.3813,221.9821,
HUM_A01,60,,,646566.7187,8921580.707,10.4,12.26,,20140627,True,O,4,10.93,10.93,feldpausch_regional,0.18,default,-1.0,10.22,10.79,10.4,True,O,12.26,measured,10.22,12.106408230897404,0.5862,22.8074,16.9243,16.9243,21.7737,16.1759,16.1759,
HUM_A01,61,Terminalia amazonia,Combretaceae,646545.4075,8921623.037,39.9,29.86,19.88,20140627,False,O,4,26.04,26.04,feldpausch_regional,0.18,default,-1.0,39.72,25.97,39.9,False,O,29.86,measured,39.72,29.786632984741853,0.6735,750.3216,750.3216,839.9033,741.9449,741.9449,830.5265,
HUM_A01,62,Swartzia corrugata,Fabaceae,646548.0761,8921623.826,48.5,29.12,21.7,20140627,False,O,4,28.84,28.84,feldpausch_regional,0.18,default,-1.0,48.32,28.79,48.5,False,O,29.12,measured,48.32,29.06552206078029,1.0565,1071.7151,1071.7151,1861.6599,1062.022,1062.022,1844.8222,
HUM_A01,63,Pouteria gongrijpii,Sapotaceae,646550.8501,8921628.332,38.0,24.89,19.38,20140627,False,O,4,25.35,25.35,feldpausch_regional,0.18,default,-1.0,37.82,25.28,38.0,False,O,24.89,measured,37.82,24.82466732634552,0.7994,571.1084,571.1084,755.6849,564.39,564.39,746.7952,
HUM_A01,64,Ficus broadwayi,Moraceae,646566.8652,8921644.578,90.0,49.75,40.45,20140627,False,O,4,37.61,37.61,feldpausch_regional,0.18,default,-1.0,89.82,37.58,90.0,False,O,49.75,measured,89.82,49.71512519638733,0.41,6042.4368,6042.4368,4166.5103,6014.7516,6014.7516,4147.4202,
HUM_A01,2,Astrocaryum murumuru,Arecaceae,646449.0433,8921477.18,15.9,11.66,9.66,20140627,False,P,5,14.73,14.73,feldpausch_regional,0.18,default,-1.0,15.72,14.61,15.9,False,P,11.66,measured,15.72,11.569774286990215,0.508,49.7377,37.8771,37.8771,48.2771,36.7102,36.7102,
HUM_A01,3,,,646448.6088,8921477.478,14.0,1.72,,20140627,True,O,5,13.49,13.49,feldpausch_regional,0.18,default,-1.0,13.82,13.37,14.0,True,O,1.72,measured,13.82,1.7045884950821484,0.5862,5.9921,6.1515,6.1515,5.7915,5.9503,5.9503,
HUM_A01,4,Ceiba pentandra,Malvaceae,646445.1581,8921479.153,51.1,26.87,16.06,20140627,False,O,5,29.6,29.6,feldpausch_regional,0.18,default,-1.0,50.92,29.55,51.1,False,O,26.87,measured,50.92,26.823382272246796,0.3052,1097.1437,1097.1437,567.2301,1087.7674,1087.7674,562.3825,
HUM_A01,5,Sterculia pruriens,Malvaceae,646446.6274,8921473.989,31.0,28.18,20.12,20140627,False,O,5,22.56,22.56,feldpausch_regional,0.18,default,-1.0,30.82,22.49,31.0,False,O,28.18,measured,30.82,28.08329614959935,0.4862,433.2525,433.2525,352.8555,426.9208,426.9208,347.6987,
HUM_A01,6,,,646425.0202,8921457.303,37.1,3.02,,20140627,True,O,5,25.01,25.01,feldpausch_regional,0.18,default,-1.0,36.92,24.95,37.1,True,O,3.02,measured,36.92,3.0118136730102796,0.5862,69.5609,68.4625,68.4625,68.7214,67.6494,67.6494,
HUM_A01,7,Swietenia macrophylla ,Meliaceae,646417.6792,8921446.87,26.5,16.97,12.96,20140627,False,O,5,20.53,20.53,feldpausch_regional,0.18,default,-1.0,26.32,20.44,26.5,False,O,16.97,measured,26.32,16.89893993598398,0.5195,194.4492,194.4492,168.9581,191.0951,191.0951,166.0438,
HUM_A01,8,Eschweilera grandifolia,Lecythidaceae,646396.7202,8921467.747,71.0,32.12,20.33,20140627,False,O,5,34.35,34.35,feldpausch_regional,0.18,default,-1.0,70.82,34.32,71.0,False,O,32.12,measured,70.82,32.08633751869796,0.8314,2481.5893,2481.5893,3411.8041,2466.7976,2466.7976,3391.4678,
HUM_A01,9,Tamarindus indica,,646395.9125,8921469.918,66.5,27.09,16.88,20140627,False,O,5,33.42,33.42,feldpausch_regional,0.18,default,-1.0,66.32,33.38,66.5,False,O,27.09,measured,66.32,27.058471688041205,0.9784,1849.3969,1849.3969,2980.5647,1837.5483,1837.5483,2961.4691,
HUM_A01,10,Ceiba pentandra,Malvaceae,646397.0898,8921485.845,36.2,16.85,11.01,20140627,False,O,5,24.67,24.67,feldpausch_regional,0.18,default,-1.0,36.02,24.6,36.2,False,O,16.85,measured,36.02,16.802802131962526,0.3052,354.9943,354.9943,183.5342,350.5957,350.5957,181.2601,
HUM_A01,11,,,646424.3138,8921493.571,48.4,19.57,11.97,20140627,False,O,5,28.81,28.81,feldpausch_regional,0.18,default,-1.0,48.22,28.76,48.4,False,O,19.57,measured,48.22,19.533279848592212,0.5862,724.2216,724.2216,707.9753,717.6567,717.6567,701.5577,
HUM_A01,12,Ceiba pentandra,Malvaceae,646407.5787,8921482.908,41.8,32.38,22.84,20140627,False,O,5,26.7,26.7,feldpausch_regional,0.18,default,-1.0,41.62,26.64,41.8,False,O,32.38,measured,41.62,32.30535326287442,0.3052,889.2564,889.2564,459.751,879.8127,879.8127,454.8686,
HUM_A01,13,Diospyros guianensis,Ebenaceae,646406.6821,8921482.024,40.5,28.64,21.36,20140627,False,O,5,26.25,26.25,feldpausch_regional,0.18,default,-1.0,40.32,26.18,40.5,False,O,28.64,measured,40.32,28.571049320295245,0.73,741.6834,741.6834,898.1442,733.5348,733.5348,888.2766,
HUM_A01,14,Protium hepytaphillum ,Burseraceae,646415.2144,8921488.972,41.0,23.09,14.14,20140627,False,O,5,26.42,26.42,feldpausch_regional,0.18,default,-1.0,40.82,26.36,41.0,False,O,23.09,measured,40.82,23.0353369967363,0.5773,615.6254,615.6254,592.8919,608.9504,608.9504,586.4633,
HUM_A01,15,Helicostylis sp.,Moraceae,646417.3311,8921489.596,54.8,32.71,23.84,20140627,False,O,5,30.62,30.62,feldpausch_regional,0.18,default,-1.0,54.62,30.57,54.8,False,O,32.71,measured,54.62,32.65879170207733,0.643,1523.6617,1523.6617,1630.1473,1511.5945,1511.5945,1617.2367,
HUM_A01,16,,,646413.5021,8921497.532,64.0,6.63,,20140627,True,O,5,32.87,32.87,feldpausch_regional,0.18,default,-1.0,63.82,32.83,64.0,True,O,6.63,measured,63.82,6.621804729157816,0.5862,434.4314,387.6301,387.6301,431.5283,385.063,385.063,
HUM_A01,17,,,646410.6889,8921496.233,70.0,37.35,24.71,20140627,False,O,5,34.15,34.15,feldpausch_regional,0.18,default,-1.0,69.82,34.12,70.0,False,O,37.35,measured,69.82,37.309948996377194,0.5862,2796.7117,2796.7117,2733.9736,2779.7786,2779.7786,2717.4204,
HUM_A01,1,Helicostylis sp.,Moraceae,650912.0924,8921064.427,44.7,15.6,11.34,20140703,False,O,6,27.66,27.66,feldpausch_regional,0.18,default,-1.0,44.52,27.6,44.7,False,O,15.6,measured,44.52,15.56723765101821,0.643,496.9934,496.9934,531.7272,492.0835,492.0835,526.4742,
HUM_A01,2,Tetragastris panamensis,Burseraceae,650909.143,8921061.165,67.9,29.39,15.91,20140703,False,O,6,33.72,33.72,feldpausch_regional,0.18,default,-1.0,67.72,33.68,67.9,False,O,29.39,measured,67.72,29.35690806894878,0.7173,2085.6109,2085.6109,2482.7979,2072.552,2072.552,2467.2521,
HUM_A01,3,Rinorea racemosa,Violaceae,650918.5652,8921075.037,53.0,27.42,16.22,20140703,False,O,6,30.13,30.13,feldpausch_regional,0.18,default,-1.0,52.82,30.08,53.0,False,O,27.42,measured,52.82,27.374901441609303,0.682,1201.7137,1201.7137,1361.7549,1191.8436,1191.8436,1350.5703,
HUM_A01,4,Aspidosperma nitidum,Apocynaceae,650914.4725,8921075.997,58.5,25.87,18.26,20140703,False,O,6,31.57,31.57,feldpausch_regional,0.18,default,-1.0,58.32,31.52,58.5,False,O,25.87,measured,58.32,25.83328188896096,0.7635,1376.6966,1376.6966,1741.7437,1366.5444,1366.5444,1728.8995,
HUM_A01,5,Tetragastris panamensis,Burseraceae,650917.695,8921078.465,61.6,22.75,13.03,20140703,False,O,6,32.32,32.32,feldpausch_regional,0.18,default,-1.0,61.42,32.27,61.6,False,O,22.75,measured,61.42,22.720160939076607,0.7173,1343.1858,1343.1858,1598.9842,1333.8254,1333.8254,1587.8412,
HUM_A01,6,Tetragastris panamensis,Burseraceae,650910.5561,8921088.975,42.4,32.73,18.26,20140703,False,O,6,26.9,26.9,feldpausch_regional,0.18,default,-1.0,42.22,26.84,42.4,False,O,32.73,measured,42.22,32.65601623581869,0.7173,923.9876,923.9876,1099.9533,914.3245,914.3245,1088.4499,
HUM_A01,7,Tetragastris panamensis,Burseraceae,650893.0056,8921080.951,40.0,28.25,17.92,20140703,False,O,6,26.07,26.07,feldpausch_regional,0.18,default,-1.0,39.82,26.01,40.0,False,O,28.25,measured,39.82,28.180825139548038,0.7173,714.292,714.292,850.3229,706.339,706.339,840.8553,
HUM_A01,8,Tetragastris panamensis,Burseraceae,650889.3501,8921076.983,60.9,32.03,14.25,20140703,False,O,6,32.15,32.15,feldpausch_regional,0.18,default,-1.0,60.72,32.11,60.9,False,O,32.03,measured,60.72,31.98724390934259,0.7173,1834.2445,1834.2445,2183.5609,1821.3008,1821.3008,2168.1522,
HUM_A01,9,Bertholletia excelsa,Lecythidaceae,650893.9749,8921098.997,45.8,26.62,17.18,20140703,False,O,6,28.01,28.01,feldpausch_regional,0.18,default,-1.0,45.62,27.95,45.8,False,O,26.62,measured,45.62,26.56597305986533,0.638,877.9568,877.9568,932.1859,869.5083,869.5083,923.2155,
HUM_A01,10,Tetragastris panamensis,Burseraceae,650897.6792,8921102.986,39.0,19.27,13.77,20140703,False,O,6,25.71,25.71,feldpausch_regional,0.18,default,-1.0,38.82,25.65,39.0,False,O,19.27,measured,38.82,19.22116265568744,0.7173,468.0189,468.0189,557.1491,462.6643,462.6643,550.7749,
HUM_A01,11,Castilla ulei,Moraceae,650936.3875,8921099.25,54.5,22.65,16.75,20140703,False,O,6,30.54,30.54,feldpausch_regional,0.18,default,-1.0,54.32,30.49,54.5,False,O,22.65,measured,54.32,22.61425081786682,0.5675,1053.0603,1053.0603,997.3516,1044.6701,1044.6701,989.4053,
HUM_A01,12,Tachigali alba,Fabaceae,650933.6739,8921092.654,60.1,35.21,21.07,20140703,False,O,6,31.96,31.96,feldpausch_regional,0.18,default,-1.0,59.92,31.92,60.1,False,O,35.21,measured,59.92,35.162036822699584,0.5573,1960.5129,1960.5129,1824.3255,1946.4762,1946.4762,1811.2639,
HUM_A01,19,Tetragastris panamensis,Burseraceae,650942.8218,8921092.473,39.0,24.48,15.32,20140703,False,O,6,25.71,25.71,feldpausch_regional,0.18,default,-1.0,38.82,25.65,39.0,False,O,24.48,measured,38.82,24.41795857868337,0.7173,591.1514,591.1514,703.7312,584.3882,584.3882,695.68,
HUM_A01,20,Diospyros artanthifolia,,650938.966,8921087.421,18.7,21.61,8.78,20140703,False,O,6,16.42,16.42,feldpausch_regional,0.18,default,-1.0,18.52,16.32,18.7,False,O,21.61,measured,18.52,21.47174019791354,0.6952,124.6575,124.6575,143.9189,121.5621,121.5621,140.3452,
HUM_A01,21,Galipea trifoliata,,650939.6599,8921084.984,13.7,13.61,6.53,20140703,False,O,6,13.29,13.29,feldpausch_regional,0.18,default,-1.0,13.52,13.17,13.7,False,O,13.61,measured,13.52,13.484995360153992,0.997,43.2499,43.2499,70.9963,41.7697,41.7697,68.5666,
HUM_A01,22,Iryanthera paraensis,Myristicaceae,650938.3651,8921080.567,11.8,10.3,4.98,20140703,False,O,6,11.96,11.96,feldpausch_regional,0.18,default,-1.0,11.62,11.83,11.8,False,O,10.3,measured,11.620000000000001,10.187961480012522,0.65,24.6209,24.6209,26.6214,23.6394,23.6394,25.5602,
HUM_A01,23,Aspidosperma nitidum,Apocynaceae,650937.9472,8921078.234,15.3,18.71,12.47,20140703,False,O,6,14.34,14.34,feldpausch_regional,0.18,default,-1.0,15.12,14.23,15.3,False,O,18.71,measured,15.120000000000001,18.55862576537767,0.7635,73.2019,73.2019,92.6122,70.9654,70.9654,89.7827,
HUM_A01,24,Astrocaryum aculeatum ,Arecaceae,650934.4942,8921075.432,18.9,26.49,18.25,20140703,False,O,6,16.54,16.54,feldpausch_regional,0.18,default,-1.0,18.72,16.43,18.9,False,O,26.49,measured,18.72,26.322642433621144,0.508,155.2538,155.2538,131.9743,151.4409,151.4409,128.7332,
HUM_A01,25,Hevea brasiliensis,Euphorbiaceae,650936.7526,8921071.415,22.9,22.99,17.21,20140703,False,O,6,18.73,18.73,feldpausch_regional,0.18,default,-1.0,22.72,18.64,22.9,False,O,22.99,measured,22.72,22.874705484795058,0.4666,196.6625,196.6625,153.8717,192.7084,192.7084,150.778,
HUM_A01,26,Vochysia micrantha,Vochysiaceae,650934.8849,8921068.878,33.5,30.61,19.58,20140703,False,O,6,23.61,23.61,feldpausch_regional,0.18,default,-1.0,33.32,23.53,33.5,False,O,30.61,measured,33.32,30.51502119275538,0.4668,546.4504,546.4504,427.6741,539.0961,539.0961,421.9183,
HUM_A01,27,Tetragastris panamensis,Burseraceae,650934.7855,8921068.909,19.2,19.71,10.05,20140703,False,O,6,16.71,16.71,feldpausch_regional,0.18,default,-1.0,19.02,16.61,19.2,False,O,19.71,measured,19.02,19.58778443888683,0.7173,119.9717,119.9717,142.8193,117.0731,117.0731,139.3687,
HUM_A01,28,Cecropia ficifolia,Urticaceae,650932.6679,8921066.565,43.2,31.02,18.43,20140703,False,O,6,27.17,27.17,feldpausch_regional,0.18,default,-1.0,43.02,27.11,43.2,False,O,31.02,measured,43.02,30.951674941577856,0.266,909.426,909.426,411.1272,900.1048,900.1048,406.9133,
HUM_A01,29,Platymiscium trinitatis,Fabaceae,650928.9279,8921067.533,14.8,20.11,15.47,20140703,False,O,6,14.02,14.02,feldpausch_regional,0.18,default,-1.0,14.62,13.9,14.8,False,O,20.11,measured,14.620000000000001,19.940943400717067,0.864,73.6108,73.6108,105.076,71.2836,71.2836,101.754,
HUM_A01,30,Helicostylis sp.,Moraceae,650929.5994,8921066.463,11.7,12.99,7.61,20140703,False,O,6,11.89,11.89,feldpausch_regional,0.18,default,-1.0,11.52,11.76,11.7,False,O,12.99,measured,11.52,12.847342307488905,0.643,30.3698,30.3698,32.4923,29.1486,29.1486,31.1857,
HUM_A01,31,Tetragastris panamensis,Burseraceae,650933.5597,8921063.912,16.6,16.56,12.47,20140703,False,O,6,15.16,15.16,feldpausch_regional,0.18,default,-1.0,16.42,15.05,16.6,False,O,16.56,measured,16.42,16.438123951125515,0.7173,76.1929,76.1929,90.7032,74.0527,74.0527,88.1554,
HUM_A01,32,Thyrsodium paraense,Anacardiaceae,650930.5137,8921060.684,20.5,23.61,13.57,20140703,False,O,6,17.45,17.45,feldpausch_regional,0.18,default,-1.0,20.32,17.35,20.5,False,O,23.61,measured,20.32,23.474621757990096,0.645,162.6095,162.6095,174.5021,158.9396,158.9396,170.5637,
HUM_A01,33,Vochysia micrantha,Vochysiaceae,650929.0839,8921061.254,14.8,13.12,7.79,20140703,False,O,6,14.02,14.02,feldpausch_regional,0.18,default,-1.0,14.62,13.9,14.8,False,O,13.12,measured,14.620000000000001,13.009705490671703,0.4668,48.5194,48.5194,37.9732,46.9854,46.9854,36.7727,
HUM_A01,34,Rinorea racemosa,Violaceae,650932.1089,8921059.195,20.1,23.64,14.2,20140703,False,O,6,17.22,17.22,feldpausch_regional,0.18,default,-1.0,19.92,17.12,20.1,False,O,23.64,measured,19.92,23.501210691949087,0.682,156.6676,156.6676,177.5322,153.0585,153.0585,173.4425,
HUM_A01,35,Apeiba echinata,Malvaceae,650929.675,8921057.394,23.5,11.57,6.67,20140703,False,O,6,19.05,19.05,feldpausch_regional,0.18,default,-1.0,23.32,18.95,23.5,False,O,11.57,measured,23.32,11.513783170575715,0.2822,105.8275,105.8275,50.6923,103.7566,103.7566,49.7003,
HUM_A01,36,Duguetia furfuracea,,650925.1916,8921055.956,11.0,13.58,4.78,20140703,False,O,6,11.38,11.38,feldpausch_regional,0.18,default,-1.0,10.82,11.24,11.0,False,O,13.58,measured,10.82,13.420185623407297,0.7241,28.117,28.117,33.7806,26.9132,26.9132,32.3342,
HUM_A01,37,,,650912.5388,8921060.04,76.0,40.47,25.57,20140703,False,O,6,35.31,35.31,feldpausch_regional,0.18,default,-1.0,75.82,35.28,76.0,False,O,40.47,measured,75.82,40.432066378685455,0.5862,3551.1648,3551.1648,3471.5022,3531.532,3531.532,3452.3098,
HUM_A01,13,Handroanthus serratifolius,Bignoniaceae,650877.9353,8920910.667,13.3,16.47,11.62,20140703,False,O,7,13.02,13.02,feldpausch_regional,0.18,default,-1.0,13.12,12.89,13.3,False,O,16.47,measured,13.120000000000001,16.31353056844316,0.5862,49.1713,49.1713,48.0683,47.4367,47.4367,46.3725,
HUM_A01,14,Vochysia micrantha,Vochysiaceae,650875.0446,8920907.945,14.5,14.6,11.01,20140703,False,O,7,13.82,13.82,feldpausch_regional,0.18,default,-1.0,14.32,13.7,14.5,False,O,14.6,measured,14.32,14.47433937058896,0.4668,51.7439,51.7439,40.4969,50.0733,50.0733,39.1894,
HUM_A01,15,Tapirira guianensis,Anacardiaceae,650875.8604,8920907.149,22.9,21.66,13.38,20140703,False,O,7,18.73,18.73,feldpausch_regional,0.18,default,-1.0,22.72,18.64,22.9,False,O,21.66,measured,22.72,21.55137541542675,0.457,185.5505,185.5505,142.2541,181.8199,181.8199,139.394,
HUM_A01,16,Dictyocaryum ptarianum,,650878.4891,8920905.217,16.6,13.74,9.81,20140703,False,O,7,15.16,15.16,feldpausch_regional,0.18,default,-1.0,16.42,15.05,16.6,False,O,13.74,measured,16.42,13.638878205825156,0.5862,63.5019,63.5019,62.0774,61.7182,61.7182,60.3337,
HUM_A01,17,Guarea guidonia,Meliaceae,650877.7865,8920902.273,17.4,13.96,10.26,20140703,False,O,7,15.65,15.65,feldpausch_regional,0.18,default,-1.0,17.22,15.54,17.4,False,O,13.96,measured,17.22,13.862764637015006,0.5651,70.7003,70.7003,66.6837,68.8086,68.8086,64.8995,
HUM_A01,18,Virola melinoni,Myristicaceae,650875.2184,8920900.291,14.2,13.13,8.61,20140703,False,O,7,13.62,13.62,feldpausch_regional,0.18,default,-1.0,14.02,13.5,14.2,False,O,13.13,measured,14.02,13.014248268349322,0.4734,44.7872,44.7872,35.5399,43.3098,43.3098,34.3675,
HUM_A01,19,Pourouma minor,Urticaceae,650873.7884,8920896.967,20.5,18.98,13.97,20140703,False,O,7,17.45,17.45,feldpausch_regional,0.18,default,-1.0,20.32,17.35,20.5,False,O,18.98,measured,20.32,18.871169884229225,0.436,131.4079,131.4079,96.2242,128.4421,128.4421,94.0526,
HUM_A01,20,Helicostylis sp.,Moraceae,650875.8639,8920896.548,23.4,16.99,13.18,20140703,False,O,7,18.99,18.99,feldpausch_regional,0.18,default,-1.0,23.22,18.9,23.4,False,O,16.99,measured,23.22,16.9070158383432,0.643,152.6999,152.6999,163.3718,149.6984,149.6984,160.1605,
