site,tree_id,scientific_name,family_name,utm_easting,utm_northing,wsd,agb_source,dbh,htot,hcom,date,dead,type,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
JAM_A01,50,Tetragastris altissima,Burseraceae,522944.3485,8998048.452,0.71,0.802505349,27.6,29.24,22.21,20111208,A,O,T07,21.05,21.05,feldpausch_regional,0.18,default,0.0,27.6,21.05,27.6,True,O,29.24,measured,27.6,29.24,0.7079,358.0215,242.6873,242.6873,358.0215,242.6873,242.6873,
JAM_A01,51,,,522944.4692,8998048.053,,0.012149531,9.4,,,20111208,A,L,T07,10.16,10.16,feldpausch_regional,0.18,default,0.0,9.4,10.16,9.4,True,L,10.16,feldpausch,9.4,10.16,0.639,15.586,11.8564,11.8564,15.586,11.8564,11.8564,
JAM_A01,52,Tetragastris altissima,Burseraceae,522945.6611,8998030.78,0.71,3.082033377,54.0,29.34,13.12,20111208,A,O,T07,30.4,30.4,feldpausch_regional,0.18,default,0.0,54.0,30.4,54.0,True,O,29.34,measured,54.0,29.34,0.7079,1331.4792,931.5997,931.5997,1331.4792,931.5997,931.5997,
JAM_A01,53,Zizyphus itacaiunensis,Rhamnaceae,522945.513,8998010.392,0.84,0.557136139,26.5,18.61,11.34,20111208,A,O,T07,20.53,20.53,feldpausch_regional,0.18,default,0.0,26.5,20.53,26.5,True,O,18.61,measured,26.5,18.61,0.639,212.7694,154.598,154.598,212.7694,154.598,154.598,
JAM_A01,54,NI,NI,522948.409,8997987.244,0.7,0.01084642,7.7,5.96,,20111208,D,O,T07,8.77,8.77,feldpausch_regional,0.18,default,0.0,7.7,8.77,7.7,False,O,5.96,measured,7.7,5.96,0.639,6.2738,6.2738,6.6712,6.2738,6.2738,6.6712,
JAM_A01,55,Sapindus sp.,Sapindaceae,522946.0002,8997973.823,0.67,0.545738869,28.3,20.08,14.9,20111208,A,O,T07,21.37,21.37,feldpausch_regional,0.18,default,0.0,28.3,21.37,28.3,True,O,20.08,measured,28.3,20.08,0.7355,260.5225,187.626,187.626,260.5225,187.626,187.626,
JAM_A01,56,NI,NI,522948.997,8997966.166,0.7,0.033981359,14.3,5.3,,20111208,D,O,T07,13.69,13.69,feldpausch_regional,0.18,default,0.0,14.3,13.69,14.3,False,O,5.3,measured,14.3,5.3,0.639,18.7314,18.7314,19.9179,18.7314,18.7314,19.9179,
JAM_A01,57,Astrocaryum aculeatum,Arecaceae,522947.8742,8997974.347,,0.118392334,24.1,24.07,14.64,20111208,A,P,T07,19.35,19.35,feldpausch_regional,0.18,default,0.0,24.1,19.35,24.1,True,P,24.07,measured,24.1,24.07,0.508,227.2368,,,227.2368,,,
JAM_A01,58,Sapindus sp.,Sapindaceae,522949.0548,8997961.17,0.67,0.059377969,9.4,19.8,8.85,20111208,A,O,T07,10.16,10.16,feldpausch_regional,0.18,default,0.0,9.4,10.16,9.4,True,O,19.8,measured,9.4,19.8,0.7355,29.8918,20.4638,20.4638,29.8918,20.4638,20.4638,
JAM_A01,59,Bocageopsis multiflora,Annonaceae,522949.7672,8997953.185,0.64,0.166630467,13.2,29.34,14.01,20111208,A,O,T07,12.95,12.95,feldpausch_regional,0.18,default,0.0,13.2,12.95,13.2,True,O,29.34,measured,13.2,29.34,0.6402,85.126,55.666,55.666,85.126,55.666,55.666,
JAM_A01,60,Nectandra cuspidata,Lauraceae,522949.289,8997948.882,0.56,0.92644375,35.7,25.5,12.2,20111208,A,O,T07,24.48,24.48,feldpausch_regional,0.18,default,0.0,35.7,24.48,35.7,True,O,25.5,measured,35.7,25.5,0.518,517.6691,363.0327,363.0327,517.6691,363.0327,363.0327,
JAM_A01,61,Simarouba amara,Simaroubaceae,522951.0076,8997936.912,0.38,2.533639271,60.8,35.58,25.93,20111208,A,O,T07,32.13,32.13,feldpausch_regional,0.18,default,0.0,60.8,32.13,60.8,True,O,35.58,measured,60.8,35.58,0.3833,2025.8975,1382.78,1382.78,2025.8975,1382.78,1382.78,
JAM_A01,62,Strychnos subcordata,Loganiaceae,522950.1498,8997941.897,0.54,0.379639511,23.5,25.01,11.54,20111208,A,O,T07,19.05,19.05,feldpausch_regional,0.18,default,0.0,23.5,19.05,23.5,True,O,25.01,measured,23.5,25.01,0.6959,224.5661,154.829,154.829,224.5661,154.829,154.829,
JAM_A01,63,Inga grandis,Fabaceae,522950.1983,8997942.897,0.58,0.018343458,7.6,10.82,4.63,20111208,A,O,T07,8.68,8.68,feldpausch_regional,0.18,default,0.0,7.6,8.68,7.6,True,O,10.82,measured,7.6,10.82,0.5786,10.945,8.1599,8.1599,10.945,8.1599,8.1599,
JAM_A01,64,Guatteria olivacea,Annonaceae,522950.2787,8997939.401,0.46,1.072790432,37.9,32.2,23.61,20111208,A,O,T07,25.31,25.31,feldpausch_regional,0.18,default,0.0,37.9,25.31,37.9,True,O,32.2,measured,37.9,32.2,0.4557,730.5194,495.181,495.181,730.5194,495.181,495.181,
JAM_A01,65,Pourouma minor,Urticaceae,522951.1604,8997922.323,0.44,0.014833787,7.7,11.06,9.02,20111208,A,O,T07,8.77,8.77,feldpausch_regional,0.18,default,0.0,7.7,8.77,7.7,True,O,11.06,measured,7.7,11.06,0.436,11.4708,8.5277,8.5277,11.4708,8.5277,8.5277,
JAM_A01,66,Helicostylis sp.,Moraceae,522951.0512,8997918.625,0.65,0.113106426,14.0,17.37,9.16,20111208,A,O,T07,13.49,13.49,feldpausch_regional,0.18,default,0.0,14.0,13.49,14.0,True,O,17.37,measured,14.0,17.37,0.643,57.2463,40.7823,40.7823,57.2463,40.7823,40.7823,
JAM_A01,67,Guatteria olivacea,Annonaceae,522948.7268,8997905.504,0.46,1.316714389,39.3,36.76,26.62,20111208,A,O,T07,25.82,25.82,feldpausch_regional,0.18,default,0.0,39.3,25.82,39.3,True,O,36.76,measured,39.3,36.76,0.4557,892.3217,593.3647,593.3647,892.3217,593.3647,593.3647,
JAM_A01,68,Tetragastris altissima,Burseraceae,522951.2391,8997897.541,0.71,0.436930648,24.7,19.88,15.31,20111208,A,O,T07,19.65,19.65,feldpausch_regional,0.18,default,0.0,24.7,19.65,24.7,True,O,19.88,measured,24.7,19.88,0.7079,197.8151,141.7614,141.7614,197.8151,141.7614,141.7614,
JAM_A01,69,Tachigali paniculata,Fabaceae,522952.3866,8997892.759,0.56,3.99280111,58.7,40.65,27.58,20111208,A,O,T07,31.62,31.62,feldpausch_regional,0.18,default,0.0,58.7,31.62,58.7,True,O,40.65,measured,58.7,40.65,0.5545,2154.1967,1437.2992,1437.2992,2154.1967,1437.2992,1437.2992,
JAM_A01,70,Eschweilera coriacea,Lecythidaceae,522953.564,8997881.581,0.85,0.489523042,21.9,23.54,13.53,20111208,A,O,T07,18.21,18.21,feldpausch_regional,0.18,default,0.0,21.9,18.21,21.9,True,O,23.54,measured,21.9,23.54,0.8521,184.4551,127.9633,127.9633,184.4551,127.9633,127.9633,
JAM_A01,71,Astrocaryum aculeatum,Arecaceae,522953.7269,8997876.487,,0.076131344,19.0,26.93,17.17,20111208,A,P,T07,16.6,16.6,feldpausch_regional,0.18,default,0.0,19.0,16.6,19.0,True,P,26.93,measured,19.0,26.93,0.508,159.4037,,,159.4037,,,
JAM_A01,72,Inga alba,Fabaceae,522954.4497,8997868.302,0.59,0.359912626,21.3,26.59,17.86,20111208,A,O,T07,17.88,17.88,feldpausch_regional,0.18,default,0.0,21.3,17.88,21.3,True,O,26.59,measured,21.3,26.59,0.5861,196.7808,133.7329,133.7329,196.7808,133.7329,133.7329,
JAM_A01,73,Pouteria cladantha,Sapotaceae,522945.6968,8997867.293,0.94,9.866780132,84.0,29.15,20.14,20111208,A,O,T07,36.69,36.69,feldpausch_regional,0.18,default,0.0,84.0,36.69,84.0,True,O,29.15,measured,84.0,29.15,0.9423,3134.3038,2242.2931,2242.2931,3134.3038,2242.2931,2242.2931,
JAM_A01,74,Helicostylis sp.,Moraceae,522952.6901,8997861.684,0.65,0.294027928,24.7,14.51,10.22,20111208,A,O,T07,19.65,19.65,feldpausch_regional,0.18,default,0.0,24.7,19.65,24.7,True,O,14.51,measured,24.7,14.51,0.643,145.4764,109.5714,109.5714,145.4764,109.5714,109.5714,
JAM_A01,75,NI,NI,522953.8983,8997859.601,0.62,1.766373365,43.1,30.13,19.33,20111208,A,O,T07,27.14,27.14,feldpausch_regional,0.18,default,0.0,43.1,27.14,43.1,True,O,30.13,measured,43.1,30.13,0.639,879.9611,606.5063,606.5063,879.9611,606.5063,606.5063,
JAM_A01,76,Tachigali myrmecophila,Fabaceae,522952.9809,8997857.99,0.48,0.61868929,31.2,26.23,18.17,20111208,A,O,T07,22.65,22.65,feldpausch_regional,0.18,default,0.0,31.2,22.65,31.2,True,O,26.23,measured,31.2,26.23,0.476,409.07,283.7564,283.7564,409.07,283.7564,283.7564,
JAM_A01,77,Hevea brasiliensis,Euphorbiaceae,522955.1573,8997841.029,0.49,2.748915562,53.6,38.19,24.69,20111208,A,O,T07,30.29,30.29,feldpausch_regional,0.18,default,0.0,53.6,30.29,53.6,True,O,38.19,measured,53.6,38.19,0.4666,1697.3571,1138.7381,1138.7381,1697.3571,1138.7381,1138.7381,
JAM_A01,78,Parahancornia amapa,Apocynaceae,522954.6037,8997840.123,0.46,1.057185403,39.9,28.36,17.71,20111208,A,O,T07,26.04,26.04,feldpausch_regional,0.18,default,0.0,39.9,26.04,39.9,True,O,28.36,measured,39.9,28.36,0.46,713.5116,494.6738,494.6738,713.5116,494.6738,494.6738,
JAM_A01,79,Tachigali alba,Fabaceae,522955.1295,8997839.63,0.56,0.049387241,10.9,14.58,10.06,20111208,A,O,T07,11.3,11.3,feldpausch_regional,0.18,default,0.0,10.9,11.3,10.9,True,O,14.58,measured,10.9,14.58,0.5573,29.6036,21.4223,21.4223,29.6036,21.4223,21.4223,
JAM_A01,80,Vochysia maxima,Vochysiaceae,522955.8893,8997836.541,0.49,0.024625149,8.5,13.67,10.04,20111208,A,O,T07,9.43,9.43,feldpausch_regional,0.18,default,0.0,8.5,9.43,8.5,True,O,13.67,measured,8.5,13.67,0.495,17.1079,12.3582,12.3582,17.1079,12.3582,12.3582,
JAM_A01,84,NI,NI,522956.3273,8997837.746,0.7,0.09376205,14.6,17.42,,20111208,D,O,T07,13.89,13.89,feldpausch_regional,0.18,default,0.0,14.6,13.89,14.6,False,O,17.42,measured,14.6,17.42,0.639,62.3075,62.3075,66.2543,62.3075,62.3075,66.2543,
JAM_A01,85,Virola melinoni,Myristicaceae,522956.9642,8997852.544,0.48,0.11677504,15.9,19.06,13.67,20111208,A,O,T07,14.73,14.73,feldpausch_regional,0.18,default,0.0,15.9,14.73,15.9,True,O,19.06,measured,15.9,19.06,0.4734,80.3504,56.7537,56.7537,80.3504,56.7537,56.7537,
JAM_A01,86,NI,NI,522954.8496,8997868.307,0.62,0.161160976,17.1,17.46,10.69,20111208,A,O,T07,15.47,15.47,feldpausch_regional,0.18,default,0.0,17.1,15.47,17.1,True,O,17.46,measured,17.1,17.46,0.639,85.0167,61.1004,61.1004,85.0167,61.1004,61.1004,
JAM_A01,87,NI,NI,522955.3671,8997869.912,0.62,0.221121235,18.5,20.47,10.22,20111208,A,O,T07,16.31,16.31,feldpausch_regional,0.18,default,0.0,18.5,16.31,18.5,True,O,20.47,measured,18.5,20.47,0.639,115.7793,81.4512,81.4512,115.7793,81.4512,81.4512,
JAM_A01,88,Cedrelinga cateniformis,Fabaceae,522962.1583,8997872.096,0.5,12.66799011,100.0,49.4,34.85,20111208,A,O,T07,38.96,38.96,feldpausch_regional,0.18,default,0.0,100.0,38.96,100.0,True,O,49.4,measured,100.0,49.4,0.5038,7371.1999,4892.4693,4892.4693,7371.1999,4892.4693,4892.4693,
JAM_A01,89,Virola mollissima,Myristicaceae,522955.3041,8997875.008,0.48,1.981662404,45.5,39.49,30.53,20111208,A,O,T07,27.91,27.91,feldpausch_regional,0.18,default,0.0,45.5,27.91,45.5,True,O,39.49,measured,45.5,39.49,0.4734,1273.7095,843.3517,843.3517,1273.7095,843.3517,843.3517,
JAM_A01,90,Virola michelii,Myristicaceae,522953.8658,8997893.177,0.47,0.392212545,24.9,26.44,18.51,20111208,A,O,T07,19.75,19.75,feldpausch_regional,0.18,default,0.0,24.9,19.75,24.9,True,O,26.44,measured,24.9,26.44,0.4701,265.4416,181.9148,181.9148,265.4416,181.9148,181.9148,
JAM_A01,91,Astronium gracile,Anacardiaceae,522961.5827,8997894.873,0.73,13.76493093,90.0,45.73,21.91,20111208,A,O,T07,37.61,37.61,feldpausch_regional,0.18,default,0.0,90.0,37.61,90.0,True,O,45.73,measured,90.0,45.73,0.73,5565.4264,3720.3951,3720.3951,5565.4264,3720.3951,3720.3951,
JAM_A01,92,Helicostylis sp.,Moraceae,522957.2696,8997897.017,0.65,2.05509621,49.8,24.95,14.07,20111208,A,O,T07,29.22,29.22,feldpausch_regional,0.18,default,0.0,49.8,29.22,49.8,True,O,24.95,measured,49.8,24.95,0.643,970.4948,693.9399,693.9399,970.4948,693.9399,693.9399,
JAM_A01,93,Inga thibaudiana,Fabaceae,522952.9873,8997908.256,0.58,0.128251556,14.5,20.79,14.82,20111208,A,O,T07,13.82,13.82,feldpausch_regional,0.18,default,0.0,14.5,13.82,14.5,True,O,20.79,measured,14.5,20.79,0.5786,73.0596,50.6758,50.6758,73.0596,50.6758,50.6758,
JAM_A01,94,Protium paniculatum,Burseraceae,522952.3986,8997913.845,0.49,0.013063759,7.3,9.83,7.22,20111208,A,O,T07,8.43,8.43,feldpausch_regional,0.18,default,0.0,7.3,8.43,7.3,True,O,9.83,measured,7.3,9.83,0.49,9.213,6.9601,6.9601,9.213,6.9601,6.9601,
JAM_A01,95,NI,NI,522952.6387,8997916.946,0.45,0.034408054,15.8,7.24,,20111208,D,O,T07,14.66,14.66,feldpausch_regional,0.18,default,0.0,15.8,14.66,15.8,False,O,7.24,measured,15.8,7.24,0.639,30.8563,30.8563,32.8109,30.8563,30.8563,32.8109,
JAM_A01,96,Vochysia guianensis,Vochysiaceae,522951.653,8997930.224,0.51,0.011118542,6.0,11.93,8.68,20111208,A,O,T07,7.27,7.27,feldpausch_regional,0.18,default,0.0,6.0,7.27,6.0,True,O,11.93,measured,6.0,11.93,0.5087,7.5895,5.5088,5.5088,7.5895,5.5088,5.5088,
JAM_A01,97,Luehea sp.,Malvaceae,522951.656,8997937.919,0.51,0.123307415,17.0,16.54,12.86,20111208,A,O,T07,15.41,15.41,feldpausch_regional,0.18,default,0.0,17.0,15.41,17.0,True,O,16.54,measured,17.0,16.54,0.5766,79.7237,57.7723,57.7723,79.7237,57.7723,57.7723,
JAM_A01,98,Brosimum rubescens,Moraceae,522953.3546,8997951.531,0.83,2.688398724,42.5,35.44,26.61,20111208,A,O,T07,26.93,26.93,feldpausch_regional,0.18,default,0.0,42.5,26.93,42.5,True,O,35.44,measured,42.5,35.44,0.8251,1003.1867,673.4776,673.4776,1003.1867,673.4776,673.4776,
JAM_A01,99,Tetragastris altissima,Burseraceae,522949.9475,8997959.383,0.71,0.029078887,8.3,11.72,7.88,20111208,A,O,T07,9.27,9.27,feldpausch_regional,0.18,default,0.0,8.3,9.27,8.3,True,O,11.72,measured,8.3,11.72,0.7079,14.0532,10.3896,10.3896,14.0532,10.3896,10.3896,
JAM_A01,100,Tachigali alba,Fabaceae,522952.6803,8997960.716,0.56,4.180717246,60.0,40.72,22.17,20111208,A,O,T07,31.94,31.94,feldpausch_regional,0.18,default,0.0,60.0,31.94,60.0,True,O,40.72,measured,60.0,40.72,0.5573,2252.0826,1503.7814,1503.7814,2252.0826,1503.7814,1503.7814,
JAM_A01,101,Pouteria macrophilla,Sapotaceae,522949.9825,8997962.581,0.74,0.786794252,28.0,26.75,16.93,20111208,A,O,T07,21.23,21.23,feldpausch_regional,0.18,default,0.0,28.0,21.23,28.0,True,O,26.75,measured,28.0,26.75,0.7187,337.5835,232.2343,232.2343,337.5835,232.2343,232.2343,
JAM_A01,102,Pouteria gongrijpii,Sapotaceae,522949.0213,8997988.951,0.8,0.061681217,13.4,8.44,5.95,20111208,A,O,T07,13.08,13.08,feldpausch_regional,0.18,default,0.0,13.4,13.08,13.4,True,O,8.44,measured,13.4,8.44,0.7994,25.9824,20.7022,20.7022,25.9824,20.7022,20.7022,
JAM_A01,103,NI,NI,522952.3115,8998004.681,0.62,2.23842061,53.7,24.6,18.63,20111208,A,O,T07,30.32,30.32,feldpausch_regional,0.18,default,0.0,53.7,30.32,53.7,True,O,24.6,measured,53.7,24.6,0.639,1108.9786,797.6143,797.6143,1108.9786,797.6143,797.6143,
JAM_A01,104,Thyrsodium paraense,Anacardiaceae,522948.5829,8998007.133,0.61,0.155829177,15.9,19.74,12.79,20111208,A,O,T07,14.73,14.73,feldpausch_regional,0.18,default,0.0,15.9,14.73,15.9,True,O,19.74,measured,15.9,19.74,0.645,83.147,58.4047,58.4047,83.147,58.4047,58.4047,
JAM_A01,105,Rinorea passoura,Violaceae,522946.5859,8998024.496,0.68,0.009044054,5.7,8.07,3.75,20111208,A,O,T07,6.99,6.99,feldpausch_regional,0.18,default,0.0,5.7,6.99,5.7,True,O,8.07,measured,5.7,8.07,0.6705,4.6885,3.611,3.611,4.6885,3.611,3.611,
JAM_A01,106,Rinorea passoura,Violaceae,522946.5807,8998024.596,0.68,0.014045445,6.9,8.56,4.79,20111208,A,O,T07,8.08,8.08,feldpausch_regional,0.18,default,0.0,6.9,8.08,6.9,True,O,8.56,measured,6.9,8.56,0.6705,7.2109,5.5529,5.5529,7.2109,5.5529,5.5529,
JAM_A01,107,NI,NI,522946.4662,8998030.69,0.45,0.017640598,9.1,12.32,,20111208,D,O,T07,9.92,9.92,feldpausch_regional,0.18,default,0.0,9.1,9.92,9.1,False,O,12.32,measured,9.1,12.32,0.639,17.6582,17.6582,18.7767,17.6582,17.6582,18.7767,
JAM_A01,108,Peltogyne leicointei,Fabaceae,522945.9773,8998045.974,0.76,1.005834791,28.0,33.02,20.98,20111208,A,O,T07,21.23,21.23,feldpausch_regional,0.18,default,0.0,28.0,21.23,28.0,True,O,33.02,measured,28.0,33.02,0.7926,414.6098,275.8895,275.8895,414.6098,275.8895,275.8895,
JAM_A01,109,Aspidosperma parvifolium,Apocynaceae,522945.7978,8998055.265,0.74,0.263531016,17.4,23.21,15.88,20111208,A,O,T07,15.65,15.65,feldpausch_regional,0.18,default,0.0,17.4,15.65,17.4,True,O,23.21,measured,17.4,23.21,0.781,116.1213,79.851,79.851,116.1213,79.851,79.851,
JAM_A01,110,Dipteryx odorata,Fabaceae,522949.7592,8998063.809,0.92,4.053023441,45.0,42.74,25.47,20111208,A,O,T07,27.76,27.76,feldpausch_regional,0.18,default,0.0,45.0,27.76,45.0,True,O,42.74,measured,45.0,42.74,0.9228,1346.5609,880.0496,880.0496,1346.5609,880.0496,880.0496,
JAM_A01,111,Inga thibaudiana,Fabaceae,522944.7749,8998073.14,0.58,0.02205021,9.5,8.33,4.57,20111208,A,O,T07,10.23,10.23,feldpausch_regional,0.18,default,0.0,9.5,10.23,9.5,True,O,8.33,measured,9.5,8.33,0.5786,13.1077,10.2942,10.2942,13.1077,10.2942,10.2942,
JAM_A01,112,Terminalia amazonia,Combretaceae,522945.0821,8998074.943,0.68,0.367877139,24.8,17.27,11.01,20111208,A,O,T07,19.7,19.7,feldpausch_regional,0.18,default,0.0,24.8,19.7,24.8,True,O,17.27,measured,24.8,17.27,0.6735,173.7912,127.3702,127.3702,173.7912,127.3702,127.3702,
JAM_A01,113,NI,NI,522944.239,8998079.379,0.62,0.008855347,7.2,5.41,3.44,20111208,A,O,T07,8.34,8.34,feldpausch_regional,0.18,default,0.0,7.2,8.34,7.2,True,O,5.41,measured,7.2,5.41,0.639,5.007,4.1541,4.1541,5.007,4.1541,4.1541,
JAM_A01,114,Helicostylis sp.,Moraceae,522943.836,8998095.575,0.65,0.011460363,8.2,5.13,4.1,20111208,A,O,T07,9.19,9.19,feldpausch_regional,0.18,default,0.0,8.2,9.19,8.2,True,O,5.13,measured,8.2,5.13,0.643,6.1277,5.159,5.159,6.1277,5.159,5.159,
JAM_A01,115,NI,NI,522944.0147,8998097.278,0.45,0.020238123,19.3,2.32,,20111208,D,O,T07,16.77,16.77,feldpausch_regional,0.18,default,0.0,19.3,16.77,19.3,False,O,2.32,measured,19.3,2.32,0.639,15.0171,15.0171,15.9683,15.0171,15.0171,15.9683,
JAM_A01,116,Tachigali alba,Fabaceae,522944.9808,8998099.99,0.56,1.571058749,39.8,34.78,22.99,20111208,A,O,T07,26.0,26.0,feldpausch_regional,0.18,default,0.0,39.8,26.0,39.8,True,O,34.78,measured,39.8,34.78,0.5573,866.5031,581.6118,581.6118,866.5031,581.6118,581.6118,
JAM_A01,117,NI,NI,522943.3903,8998123.172,0.62,0.01519507,7.3,9.04,4.96,20111208,A,O,T07,8.43,8.43,feldpausch_regional,0.18,default,0.0,7.3,8.43,7.3,True,O,9.04,measured,7.3,9.04,0.639,8.4896,6.4991,6.4991,8.4896,6.4991,6.4991,
JAM_A01,118,Ormosia grossa,Fabaceae,522943.2013,8998130.27,0.62,0.41568931,25.2,20.71,12.95,20111208,A,O,T07,19.9,19.9,feldpausch_regional,0.18,default,0.0,25.2,19.9,25.2,True,O,20.71,measured,25.2,20.71,0.5906,214.085,152.5794,152.5794,214.085,152.5794,152.5794,
JAM_A01,119,Inga thibaudiana,Fabaceae,522943.6424,8998134.976,0.58,0.179368702,15.9,24.18,13.54,20111208,A,O,T07,14.73,14.73,feldpausch_regional,0.18,default,0.0,15.9,14.73,15.9,True,O,24.18,measured,15.9,24.18,0.5786,101.3541,68.9479,68.9479,101.3541,68.9479,68.9479,
JAM_A01,120,,,522949.4179,8998144.949,,0.01294881,10.5,,,20111208,A,L,T07,11.0,11.0,feldpausch_regional,0.18,default,0.0,10.5,11.0,10.5,True,L,11.0,feldpausch,10.5,11.0,0.639,20.9036,15.7869,15.7869,20.9036,15.7869,15.7869,
JAM_A01,121,Tetragastris altissima,Burseraceae,522943.4397,8998143.174,0.71,0.566908162,25.2,24.78,14.33,20111208,A,O,T07,19.9,19.9,feldpausch_regional,0.18,default,0.0,25.2,19.9,25.2,True,O,24.78,measured,25.2,24.78,0.7079,255.0571,176.6995,176.6995,255.0571,176.6995,176.6995,
JAM_A01,122,Vochysia maxima,Vochysiaceae,522943.2089,8998169.573,0.49,0.602927912,33.5,21.54,13.46,20111208,A,O,T07,23.61,23.61,feldpausch_regional,0.18,default,0.0,33.5,23.61,33.5,True,O,21.54,measured,33.5,21.54,0.495,387.7894,278.448,278.448,387.7894,278.448,278.448,
JAM_A01,123,Helicostylis sp.,Moraceae,522943.4052,8998169.876,0.65,0.104401115,14.0,16.04,8.9,20111208,A,O,T07,13.49,13.49,feldpausch_regional,0.18,default,0.0,14.0,13.49,14.0,True,O,16.04,measured,14.0,16.04,0.643,52.9642,38.2096,38.2096,52.9642,38.2096,38.2096,
JAM_A01,124,Eschweilera coriacea,Lecythidaceae,522942.4321,8998191.665,0.85,0.015573843,7.2,6.93,3.94,20111208,A,O,T07,8.34,8.34,feldpausch_regional,0.18,default,0.0,7.2,8.34,7.2,True,O,6.93,measured,7.2,6.93,0.8521,6.3757,5.0868,5.0868,6.3757,5.0868,5.0868,
JAM_A01,125,Helicostylis sp.,Moraceae,522942.587,8998195.267,0.65,0.289817317,19.1,23.92,13.32,20111208,A,O,T07,16.65,16.65,feldpausch_regional,0.18,default,0.0,19.1,16.65,19.1,True,O,23.92,measured,19.1,23.92,0.643,143.4527,98.6172,98.6172,143.4527,98.6172,98.6172,
JAM_A01,126,Dacryodes edilsonii,Burseraceae,522943.2857,8998195.376,0.52,1.79227885,44.6,34.26,24.92,20111208,A,O,T07,27.63,27.63,feldpausch_regional,0.18,default,0.0,44.6,27.63,44.6,True,O,34.26,measured,44.6,34.26,0.5635,1066.3869,721.4151,721.4151,1066.3869,721.4151,721.4151,
JAM_A01,127,Lacunaria jenmanii,Quiinaceae,522942.3444,8998198.665,0.8,0.005356197,5.6,4.17,2.06,20111208,A,O,T07,6.9,6.9,feldpausch_regional,0.18,default,0.0,5.6,6.9,5.6,True,O,4.17,measured,5.6,4.17,0.8043,2.3778,2.031,2.031,2.3778,2.031,2.031,
JAM_A01,128,Tetragastris altissima,Burseraceae,522943.0729,8998204.374,0.71,0.588103206,25.0,26.12,19.93,20111208,A,O,T07,19.8,19.8,feldpausch_regional,0.18,default,0.0,25.0,19.8,25.0,True,O,26.12,measured,25.0,26.12,0.7079,264.3659,181.5614,181.5614,264.3659,181.5614,181.5614,
JAM_A01,129,Bertholletia excelsa,Lecythidaceae,522946.0727,8998204.412,0.64,40.84149612,149.0,56.47,36.18,20111208,A,O,T07,43.32,43.32,feldpausch_regional,0.18,default,0.0,149.0,43.32,149.0,True,O,56.47,measured,149.0,56.47,0.638,18293.4006,12117.6653,12117.6653,18293.4006,12117.6653,12117.6653,
JAM_A01,130,Euterpe oleracea,Arecaceae,522942.1565,8998213.663,,0.006381255,5.0,7.08,5.13,20111208,A,P,T07,6.33,6.33,feldpausch_regional,0.18,default,0.0,5.0,6.33,5.0,True,P,7.08,measured,5.0,7.08,0.3877,3.1951,,,3.1951,,,
JAM_A01,131,Tetragastris altissima,Burseraceae,522944.306,8998225.691,0.71,2.053991841,40.0,35.63,25.69,20111208,A,O,T07,26.07,26.07,feldpausch_regional,0.18,default,0.0,40.0,26.07,40.0,True,O,35.63,measured,40.0,35.63,0.7079,895.8887,599.1903,599.1903,895.8887,599.1903,599.1903,
JAM_A01,132,Chrysophyllum sanguinolentum,Sapotaceae,522942.0232,8998240.264,0.67,0.009150798,9.1,3.23,2.19,20111208,A,O,T07,9.92,9.92,feldpausch_regional,0.18,default,0.0,9.1,9.92,9.1,True,O,3.23,measured,9.1,3.23,0.6714,4.7807,4.3518,4.3518,4.7807,4.3518,4.3518,
JAM_A01,133,Ormosia nobilis,Fabaceae,522942.1017,8998249.966,0.58,0.381285337,22.9,24.63,16.79,20111208,A,O,T07,18.73,18.73,feldpausch_regional,0.18,default,0.0,22.9,18.73,22.9,True,O,24.63,measured,22.9,24.63,0.58,210.3434,145.1939,145.1939,210.3434,145.1939,145.1939,
JAM_A01,134,Tetragastris altissima,Burseraceae,522941.6489,8998262.161,0.71,0.156955989,15.4,18.37,13.07,20111208,A,O,T07,14.41,14.41,feldpausch_regional,0.18,default,0.0,15.4,14.41,15.4,True,O,18.37,measured,15.4,18.37,0.7079,72.8235,51.6585,51.6585,72.8235,51.6585,51.6585,
JAM_A01,135,Protium paniculatum,Burseraceae,522941.6687,8998268.562,0.49,0.058454829,15.0,10.42,7.96,20111208,A,O,T07,14.15,14.15,feldpausch_regional,0.18,default,0.0,15.0,14.15,15.0,True,O,10.42,measured,15.0,10.42,0.49,39.7768,30.8218,30.8218,39.7768,30.8218,30.8218,
JAM_A01,136,Nectandra cuspidata,Lauraceae,522942.0548,8998229.763,0.56,0.060278143,13.6,11.43,6.8,20111208,A,O,T07,13.22,13.22,feldpausch_regional,0.18,default,0.0,13.6,13.22,13.6,True,O,11.43,measured,13.6,11.43,0.518,35.9569,27.3287,27.3287,35.9569,27.3287,27.3287,
