site,tree_id,scientific_name,family_name,utm_easting,utm_northing,wsd,agb_source,dbh,htot,hcom,date,dead,type,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
FNA_A01,14,,,715509.5779,8617115.297,0.58,0.242953281,30.5,11.59,,20131020,D,O,T02,22.35,22.35,feldpausch_regional,0.18,default,0.0,30.5,22.35,30.5,False,O,11.59,measured,30.5,11.59,0.8064,176.3435,176.3435,235.3431,176.3435,176.3435,235.3431,T02_1
FNA_A01,15,,,715495.2689,8617120.121,0.58,0.013590305,13.7,2.42,,20131020,D,O,T02,13.29,13.29,feldpausch_regional,0.18,default,0.0,13.7,13.29,13.7,False,O,2.42,measured,13.7,2.42,0.8064,8.0157,8.0157,10.6976,8.0157,8.0157,10.6976,T02_1
FNA_A01,16,,,715493.9952,8617117.895,0.58,0.205361934,23.0,18.82,,20131020,D,O,T02,18.79,18.79,feldpausch_regional,0.18,default,0.0,23.0,18.79,23.0,False,O,18.82,measured,23.0,18.82,0.8064,163.1482,163.1482,217.733,163.1482,163.1482,217.733,T02_1
FNA_A01,17,,,715491.2711,8617109.365,0.58,0.028868037,14.6,5.19,,20131020,D,O,T02,13.89,13.89,feldpausch_regional,0.18,default,0.0,14.6,13.89,14.6,False,O,5.19,measured,14.6,5.19,0.8064,19.1109,19.1109,25.5049,19.1109,19.1109,25.5049,T02_1
FNA_A01,18,,,715461.3822,8617227.784,0.58,0.185930435,49.0,2.62,,20131020,D,O,T02,28.99,28.99,feldpausch_regional,0.18,default,0.0,49.0,28.99,49.0,False,O,2.62,measured,49.0,2.62,0.8064,104.2283,104.2283,139.1001,104.2283,104.2283,139.1001,T02_2
FNA_A01,19,,,715467.1871,8617235.772,0.58,0.058268288,24.6,3.42,,20131020,D,O,T02,19.6,19.6,feldpausch_regional,0.18,default,0.0,24.6,19.6,24.6,False,O,3.42,measured,24.6,3.42,0.8064,35.2189,35.2189,47.0021,35.2189,35.2189,47.0021,T02_2
FNA_A01,20,,,715465.1156,8617236.057,0.7,0.023719709,11.5,5.82,,20131020,D,O,T02,11.75,11.75,feldpausch_regional,0.18,default,0.0,11.5,11.75,11.5,False,O,5.82,measured,11.5,5.82,0.8064,13.4124,13.4124,17.8999,13.4124,13.4124,17.8999,T02_2
FNA_A01,21,,,715477.0681,8617237.31,0.7,0.088861172,19.5,8.04,,20131020,D,O,T02,16.88,16.88,feldpausch_regional,0.18,default,0.0,19.5,16.88,19.5,False,O,8.04,measured,19.5,8.04,0.8064,51.5393,51.5393,68.7828,51.5393,51.5393,68.7828,T02_2
FNA_A01,22,,,715470.2217,8617248.389,0.7,0.047509092,15.6,6.45,,20131020,D,O,T02,14.54,14.54,feldpausch_regional,0.18,default,0.0,15.6,14.54,15.6,False,O,6.45,measured,15.6,6.45,0.8064,26.8887,26.8887,35.8849,26.8887,26.8887,35.8849,T02_2
FNA_A01,23,,,715470.3806,8617247.401,0.7,0.0301436,13.0,5.78,,20131020,D,O,T02,12.81,12.81,feldpausch_regional,0.18,default,0.0,13.0,12.81,13.0,False,O,5.78,measured,13.0,5.78,0.8064,16.9246,16.9246,22.5872,16.9246,16.9246,22.5872,T02_2
FNA_A01,24,,,715492.5067,8617260.966,0.7,0.019327816,12.5,3.69,,20131020,D,O,T02,12.46,12.46,feldpausch_regional,0.18,default,0.0,12.5,12.46,12.5,False,O,3.69,measured,12.5,3.69,0.8064,10.1169,10.1169,13.5017,10.1169,10.1169,13.5017,T02_2
FNA_A01,25,,,715496.6179,8617260.594,0.7,0.022171754,10.8,6.25,,20131020,D,O,T02,11.23,11.23,feldpausch_regional,0.18,default,0.0,10.8,11.23,10.8,False,O,6.25,measured,10.8,6.25,0.8064,12.7199,12.7199,16.9756,12.7199,12.7199,16.9756,T02_2
FNA_A01,26,,,715497.4472,8617261.735,0.7,0.253687051,29.5,10.53,,20131020,D,O,T02,21.91,21.91,feldpausch_regional,0.18,default,0.0,29.5,21.91,29.5,False,O,10.53,measured,29.5,10.53,0.8064,150.4677,150.4677,200.81,150.4677,150.4677,200.81,T02_2
FNA_A01,27,,,715494.1652,8617263.248,0.7,0.134668696,21.1,11.02,,20131020,D,O,T02,17.78,17.78,feldpausch_regional,0.18,default,0.0,21.1,17.78,21.1,False,O,11.02,measured,21.1,11.02,0.8064,81.7766,81.7766,109.1368,81.7766,81.7766,109.1368,T02_2
FNA_A01,28,,,715489.1011,8617269.544,0.7,0.235991655,25.7,13.51,,20131020,D,O,T02,20.14,20.14,feldpausch_regional,0.18,default,0.0,25.7,20.14,25.7,False,O,13.51,measured,25.7,13.51,0.8064,146.6121,146.6121,195.6644,146.6121,146.6121,195.6644,T02_2
FNA_A01,29,,,715488.0778,8617263.313,0.58,0.446949821,30.5,24.42,,20131020,D,O,T02,22.35,22.35,feldpausch_regional,0.18,default,0.0,30.5,22.35,30.5,False,O,24.42,measured,30.5,24.42,0.8064,364.9671,364.9671,487.0749,364.9671,364.9671,487.0749,T02_2
FNA_A01,30,,,715491.7126,8617265.903,0.7,1.517214637,50.9,24.72,,20131020,D,O,T02,29.54,29.54,feldpausch_regional,0.18,default,0.0,50.9,29.54,50.9,False,O,24.72,measured,50.9,24.72,0.8064,1003.6657,1003.6657,1339.4642,1003.6657,1003.6657,1339.4642,T02_2
FNA_A01,31,,,715488.7131,8617259.364,0.7,0.123047684,16.4,18.28,,20131020,D,O,T02,15.04,15.04,feldpausch_regional,0.18,default,0.0,16.4,15.04,16.4,False,O,18.28,measured,16.4,18.28,0.8064,81.9454,81.9454,109.3621,81.9454,81.9454,109.3621,T02_2
FNA_A01,32,,,715487.7602,8617265.287,0.7,0.238237002,22.6,18.71,,20131020,D,O,T02,18.58,18.58,feldpausch_regional,0.18,default,0.0,22.6,18.58,22.6,False,O,18.71,measured,22.6,18.71,0.8064,156.7561,156.7561,209.2023,156.7561,156.7561,209.2023,T02_2
FNA_A01,33,,,715488.113,8617269.39,0.58,0.123280128,20.6,13.2,,20131020,D,O,T02,17.5,17.5,feldpausch_regional,0.18,default,0.0,20.6,17.5,20.6,False,O,13.2,measured,20.6,13.2,0.8064,93.07,93.07,124.2086,93.07,93.07,124.2086,T02_2
FNA_A01,34,,,715477.2439,8617267.698,0.58,0.00709593,10.1,2.3,,20131020,D,O,T02,10.7,10.7,feldpausch_regional,0.18,default,0.0,10.1,10.7,10.1,False,O,2.3,measured,10.1,2.3,0.8064,4.2067,4.2067,5.6142,4.2067,4.2067,5.6142,T02_2
FNA_A01,35,,,715467.9982,8617262.211,0.58,0.083146378,19.2,9.69,,20131020,D,O,T02,16.71,16.71,feldpausch_regional,0.18,default,0.0,19.2,16.71,19.2,False,O,9.69,measured,19.2,9.69,0.8064,59.9952,59.9952,80.0679,59.9952,59.9952,80.0679,T02_2
FNA_A01,36,,,715468.9863,8617262.365,0.7,0.256029423,23.6,18.38,,20131020,D,O,T02,19.1,19.1,feldpausch_regional,0.18,default,0.0,23.6,19.1,23.6,False,O,18.38,measured,23.6,18.38,0.8064,167.6433,167.6433,223.732,167.6433,167.6433,223.732,T02_2
FNA_A01,37,,,715467.1689,8617261.07,0.6,0.197565442,27.6,11.03,,20131020,D,O,T02,21.05,21.05,feldpausch_regional,0.18,default,0.0,27.6,21.05,27.6,False,O,11.03,measured,27.6,11.03,0.8064,138.2512,138.2512,184.5062,138.2512,138.2512,184.5062,T02_2
FNA_A01,38,,,715470.6097,8617258.569,0.58,0.385404172,29.0,23.05,,20131020,D,O,T02,21.68,21.68,feldpausch_regional,0.18,default,0.0,29.0,21.68,29.0,False,O,23.05,measured,29.0,23.05,0.8064,312.6284,312.6284,417.2251,312.6284,312.6284,417.2251,T02_2
FNA_A01,39,,,715448.7479,8617262.25,0.58,0.353143143,49.2,5.69,,20131020,D,O,T02,29.05,29.05,feldpausch_regional,0.18,default,0.0,49.2,29.05,49.2,False,O,5.69,measured,49.2,5.69,0.8064,223.9578,223.9578,298.8878,223.9578,223.9578,298.8878,T02_2
FNA_A01,40,,,715436.8505,8617369.129,0.58,0.11671672,38.0,2.76,,20131020,D,O,T02,25.35,25.35,feldpausch_regional,0.18,default,0.0,38.0,25.35,38.0,False,O,2.76,measured,38.0,2.76,0.8064,66.7614,66.7614,89.0979,66.7614,66.7614,89.0979,T02_3
FNA_A01,41,,,715440.1595,8617373.786,0.58,0.041795023,15.1,7.52,,20131020,D,O,T02,14.21,14.21,feldpausch_regional,0.18,default,0.0,15.1,14.21,15.1,False,O,7.52,measured,15.1,7.52,0.8064,29.3098,29.3098,39.116,29.3098,29.3098,39.116,T02_3
FNA_A01,42,,,715443.9819,8617381.583,0.58,0.368940472,29.5,20.96,,20131020,D,O,T02,21.91,21.91,feldpausch_regional,0.18,default,0.0,29.5,21.91,29.5,False,O,20.96,measured,29.5,20.96,0.8064,294.5989,294.5989,393.1635,294.5989,294.5989,393.1635,T02_3
FNA_A01,43,,,715445.9504,8617381.936,0.58,0.287368317,25.9,21.22,,20131020,D,O,T02,20.24,20.24,feldpausch_regional,0.18,default,0.0,25.9,20.24,25.9,False,O,21.22,measured,25.9,21.22,0.8064,231.2732,231.2732,308.6507,231.2732,231.2732,308.6507,T02_3
FNA_A01,44,,,715446.0773,8617400.243,0.58,0.092434587,20.0,9.98,,20131020,D,O,T02,17.17,17.17,feldpausch_regional,0.18,default,0.0,20.0,17.17,20.0,False,O,9.98,measured,20.0,9.98,0.8064,66.8687,66.8687,89.241,66.8687,66.8687,89.241,T02_3
FNA_A01,45,,,715443.9518,8617400.877,0.58,0.173296294,45.1,2.95,,20131020,D,O,T02,27.79,27.79,feldpausch_regional,0.18,default,0.0,45.1,27.79,45.1,False,O,2.95,measured,45.1,2.95,0.8064,99.5313,99.5313,132.8317,99.5313,99.5313,132.8317,T02_3
FNA_A01,46,,,715432.6116,8617395.794,0.58,0.081173792,17.8,11.32,,20131020,D,O,T02,15.89,15.89,feldpausch_regional,0.18,default,0.0,17.8,15.89,17.8,False,O,11.32,measured,17.8,11.32,0.8064,60.233,60.233,80.3853,60.233,60.233,80.3853,T02_3
FNA_A01,47,,,715428.2556,8617407.913,0.7,0.076777026,16.3,10.42,,20131020,D,O,T02,14.98,14.98,feldpausch_regional,0.18,default,0.0,16.3,14.98,16.3,False,O,10.42,measured,16.3,10.42,0.8064,46.7832,46.7832,62.4355,46.7832,46.7832,62.4355,T02_3
FNA_A01,48,,,715426.6759,8617414.028,0.7,0.063527431,17.2,7.25,,20131020,D,O,T02,15.53,15.53,feldpausch_regional,0.18,default,0.0,17.2,15.53,17.2,False,O,7.25,measured,17.2,7.25,0.8064,36.4672,36.4672,48.6681,36.4672,36.4672,48.6681,T02_3
FNA_A01,49,,,715475.877,8617397.467,0.58,0.619118537,44.0,14.85,,20131020,D,O,T02,27.43,27.43,feldpausch_regional,0.18,default,0.0,44.0,27.43,44.0,False,O,14.85,measured,44.0,14.85,0.8064,459.2882,459.2882,612.9532,459.2882,459.2882,612.9532,T02_3
FNA_A01,50,,,715473.9084,8617397.113,0.6,0.815153086,40.7,24.12,,20131020,D,O,T02,26.32,26.32,feldpausch_regional,0.18,default,0.0,40.7,26.32,40.7,False,O,24.12,measured,40.7,24.12,0.8064,633.2705,633.2705,845.145,633.2705,633.2705,845.145,T02_3
FNA_A01,51,,,715468.6731,8617398.205,0.6,0.352239446,28.7,20.32,,20131020,D,O,T02,21.55,21.55,feldpausch_regional,0.18,default,0.0,28.7,21.55,28.7,False,O,20.32,measured,28.7,20.32,0.8064,270.8817,270.8817,361.5111,270.8817,270.8817,361.5111,T02_3
FNA_A01,52,Cordia scabrifolia,Boraginaceae,715433.4716,8617524.81,0.474,1.31213887,48.8,22.84,16.54,20131020,A,O,T02,28.93,28.93,feldpausch_regional,0.18,default,0.0,48.8,28.93,48.8,True,O,22.84,measured,48.8,22.84,0.474,855.7434,619.887,619.887,855.7434,619.887,619.887,T02_4
FNA_A01,53,,,715429.8751,8617528.26,0.6,0.133116257,23.5,10.08,,20131020,D,O,T02,19.05,19.05,feldpausch_regional,0.18,default,0.0,23.5,19.05,23.5,False,O,10.08,measured,23.5,10.08,0.8064,92.5045,92.5045,123.4538,92.5045,92.5045,123.4538,T02_4
FNA_A01,54,,,715430.5707,8617536.49,0.6,0.031267513,15.6,4.67,,20131020,D,O,T02,14.54,14.54,feldpausch_regional,0.18,default,0.0,15.6,14.54,15.6,False,O,4.67,measured,15.6,4.67,0.8064,19.6197,19.6197,26.184,19.6197,19.6197,26.184,T02_4
FNA_A01,55,,,715440.9102,8617535.191,0.6,0.24524066,30.8,10.98,,20131020,D,O,T02,22.48,22.48,feldpausch_regional,0.18,default,0.0,30.8,22.48,30.8,False,O,10.98,measured,30.8,10.98,0.8064,170.506,170.506,227.5525,170.506,170.506,227.5525,T02_4
FNA_A01,56,,,715445.9714,8617528.946,0.7,0.422563848,26.5,25.55,,20131020,D,O,T02,20.53,20.53,feldpausch_regional,0.18,default,0.0,26.5,20.53,26.5,False,O,25.55,measured,26.5,25.55,0.8064,289.9013,289.9013,386.8941,289.9013,289.9013,386.8941,T02_4
FNA_A01,57,,,715448.2914,8617533.394,0.7,0.936128877,37.2,29.48,,20131020,D,O,T02,25.05,25.05,feldpausch_regional,0.18,default,0.0,37.2,25.05,37.2,False,O,29.48,measured,37.2,29.48,0.8064,646.2779,646.2779,862.5044,646.2779,646.2779,862.5044,T02_4
FNA_A01,58,,,715454.3674,8617533.404,0.7,0.114306773,21.5,8.61,,20131020,D,O,T02,17.99,17.99,feldpausch_regional,0.18,default,0.0,21.5,17.99,21.5,False,O,8.61,measured,21.5,8.61,0.8064,66.672,66.672,88.9786,66.672,66.672,88.9786,T02_4
FNA_A01,59,,,715456.1226,8617522.545,0.7,0.546263541,31.0,23.83,,20131020,D,O,T02,22.56,22.56,feldpausch_regional,0.18,default,0.0,31.0,22.56,31.0,False,O,23.83,measured,31.0,23.83,0.8064,367.8509,367.8509,490.9235,367.8509,367.8509,490.9235,T02_4
FNA_A01,60,,,715447.5223,8617544.419,0.7,0.027291688,16.8,2.73,,20131020,D,O,T02,15.29,15.29,feldpausch_regional,0.18,default,0.0,16.8,15.29,16.8,False,O,2.73,measured,16.8,2.73,0.8064,13.4264,13.4264,17.9185,13.4264,13.4264,17.9185,T02_4
FNA_A01,61,,,715447.8988,8617554.624,0.7,0.055955733,15.6,7.88,,20131020,D,O,T02,14.54,14.54,feldpausch_regional,0.18,default,0.0,15.6,14.54,15.6,False,O,7.88,measured,15.6,7.88,0.8064,32.6926,32.6926,43.6306,32.6926,32.6926,43.6306,T02_4
FNA_A01,62,,,715449.3922,8617557.918,0.7,0.287968284,21.9,25.48,,20131020,D,O,T02,18.21,18.21,feldpausch_regional,0.18,default,0.0,21.9,18.21,21.9,False,O,25.48,measured,21.9,25.48,0.8064,199.2775,199.2775,265.9501,199.2775,199.2775,265.9501,T02_4
FNA_A01,63,,,715448.9135,8617560.879,0.7,0.142300811,36.7,3.05,,20131020,D,O,T02,24.86,24.86,feldpausch_regional,0.18,default,0.0,36.7,24.86,36.7,False,O,3.05,measured,36.7,3.05,0.8064,68.7647,68.7647,91.7714,68.7647,68.7647,91.7714,T02_4
FNA_A01,1,,,715282.9809,8617051.627,0.58,0.06144681,16.7,9.41,,20131020,D,O,T03,15.22,15.22,feldpausch_regional,0.18,default,0.0,16.7,15.22,16.7,False,O,9.41,measured,16.7,9.41,0.8064,44.4045,44.4045,59.261,44.4045,44.4045,59.261,T03_1
FNA_A01,2,,,715285.2289,8617048.61,0.58,0.097602071,21.9,8.54,,20131020,D,O,T03,18.21,18.21,feldpausch_regional,0.18,default,0.0,21.9,18.21,21.9,False,O,8.54,measured,21.9,8.54,0.8064,68.5663,68.5663,91.5066,68.5663,68.5663,91.5066,T03_1
FNA_A01,3,,,715290.107,8617037.99,0.7,0.189740734,23.8,12.48,,20131020,D,O,T03,19.2,19.2,feldpausch_regional,0.18,default,0.0,23.8,19.2,23.8,False,O,12.48,measured,23.8,12.48,0.8064,116.8004,116.8004,155.8785,116.8004,116.8004,155.8785,T03_1
FNA_A01,4,,,715328.472,8617053.115,0.7,0.211279263,36.0,5.18,,20131020,D,O,T03,24.6,24.6,feldpausch_regional,0.18,default,0.0,36.0,24.6,36.0,False,O,5.18,measured,36.0,5.18,0.8064,111.0578,111.0578,148.2146,111.0578,111.0578,148.2146,T03_1
FNA_A01,5,,,715319.9912,8617062.651,0.7,0.013111423,11.3,2.94,,20131020,D,O,T03,11.6,11.6,feldpausch_regional,0.18,default,0.0,11.3,11.6,11.3,False,O,2.94,measured,11.3,2.94,0.8064,6.6554,6.6554,8.8822,6.6554,6.6554,8.8822,T03_1
FNA_A01,6,,,715318.5099,8617068.445,0.7,0.290413042,27.2,15.16,,20131020,D,O,T03,20.86,20.86,feldpausch_regional,0.18,default,0.0,27.2,20.86,27.2,False,O,15.16,measured,27.2,15.16,0.8064,183.2743,183.2743,244.5928,183.2743,183.2743,244.5928,T03_1
FNA_A01,7,,,715324.2175,8617076.606,0.7,0.105398962,20.5,8.76,,20131020,D,O,T03,17.45,17.45,feldpausch_regional,0.18,default,0.0,20.5,17.45,20.5,False,O,8.76,measured,20.5,8.76,0.8064,61.7857,61.7857,82.4575,61.7857,61.7857,82.4575,T03_1
FNA_A01,8,,,715320.0598,8617073.798,0.7,0.0551142,27.7,1.9,,20131020,D,O,T03,21.09,21.09,feldpausch_regional,0.18,default,0.0,27.7,21.09,27.7,False,O,1.9,measured,27.7,1.9,0.8064,25.0175,25.0175,33.3877,25.0175,25.0175,33.3877,T03_1
FNA_A01,9,,,715321.6928,8617078.155,0.7,0.105806543,16.0,16.14,,20131020,D,O,T03,14.79,14.79,feldpausch_regional,0.18,default,0.0,16.0,14.79,16.0,False,O,16.14,measured,16.0,16.14,0.8064,69.1539,69.1539,92.2909,69.1539,69.1539,92.2909,T03_1
FNA_A01,10,,,715313.665,8617078.666,0.7,0.034571834,19.6,2.5,,20131020,D,O,T03,16.94,16.94,feldpausch_regional,0.18,default,0.0,19.6,16.94,19.6,False,O,2.5,measured,19.6,2.5,0.8064,16.6469,16.6469,22.2165,16.6469,16.6469,22.2165,T03_1
FNA_A01,11,,,715297.707,8617066.549,0.6,0.375821631,34.6,13.92,,20131020,D,O,T03,24.05,24.05,feldpausch_regional,0.18,default,0.0,34.6,24.05,34.6,False,O,13.92,measured,34.6,13.92,0.8064,269.7299,269.7299,359.974,269.7299,269.7299,359.974,T03_1
FNA_A01,12,,,715296.1986,8617060.698,0.7,0.043330744,12.9,9.18,,20131020,D,O,T03,12.74,12.74,feldpausch_regional,0.18,default,0.0,12.9,12.74,12.9,False,O,9.18,measured,12.9,9.18,0.8064,26.1858,26.1858,34.9469,26.1858,26.1858,34.9469,T03_1
FNA_A01,13,,,715266.959,8617208.851,0.58,0.089919036,29.7,3.67,,20131020,D,O,T03,22.0,22.0,feldpausch_regional,0.18,default,0.0,29.7,22.0,29.7,False,O,3.67,measured,29.7,3.67,0.8064,54.4999,54.4999,72.734,54.4999,54.4999,72.734,T03_2
FNA_A01,14,,,715278.2092,8617206.576,0.58,0.072307911,19.1,8.27,,20131020,D,O,T03,16.65,16.65,feldpausch_regional,0.18,default,0.0,19.1,16.65,19.1,False,O,8.27,measured,19.1,8.27,0.8064,50.8772,50.8772,67.8993,50.8772,50.8772,67.8993,T03_2
FNA_A01,15,,,715281.2687,8617206.046,0.58,0.021380111,13.5,4.36,,20131020,D,O,T03,13.15,13.15,feldpausch_regional,0.18,default,0.0,13.5,13.15,13.5,False,O,4.36,measured,13.5,4.36,0.8064,13.836,13.836,18.4652,13.836,13.836,18.4652,T03_2
FNA_A01,16,,,715282.6399,8617202.22,0.58,0.013597255,11.1,4.04,,20131020,D,O,T03,11.45,11.45,feldpausch_regional,0.18,default,0.0,11.1,11.45,11.1,False,O,4.04,measured,11.1,4.04,0.8064,8.7652,8.7652,11.6977,8.7652,8.7652,11.6977,T03_2
FNA_A01,17,,,715286.1116,8617197.41,0.58,0.063866013,15.2,12.42,,20131020,D,O,T03,14.28,14.28,feldpausch_regional,0.18,default,0.0,15.2,14.28,15.2,False,O,12.42,measured,15.2,12.42,0.8064,48.4487,48.4487,64.6583,48.4487,48.4487,64.6583,T03_2
FNA_A01,18,,,715315.115,8617198.226,0.7,0.021038571,11.5,5.02,,20131020,D,O,T03,11.75,11.75,feldpausch_regional,0.18,default,0.0,11.5,11.75,11.5,False,O,5.02,measured,11.5,5.02,0.8064,11.6099,11.6099,15.4943,11.6099,11.6099,15.4943,T03_2
FNA_A01,21,,,715302.2944,8617237.641,0.58,0.474622462,35.0,18.77,,20131020,D,O,T03,24.21,24.21,feldpausch_regional,0.18,default,0.0,35.0,24.21,35.0,False,O,18.77,measured,35.0,18.77,0.8064,369.3028,369.3028,492.8612,369.3028,369.3028,492.8612,T03_2
FNA_A01,22,,,715287.3803,8617236.309,0.58,0.36279659,29.9,19.86,,20131020,D,O,T03,22.09,22.09,feldpausch_regional,0.18,default,0.0,29.9,22.09,29.9,False,O,19.86,measured,29.9,19.86,0.8064,286.945,286.945,382.9487,286.945,286.945,382.9487,T03_2
FNA_A01,23,,,715278.0764,8617228.785,0.58,0.137387342,27.7,7.31,,20131020,D,O,T03,21.09,21.09,feldpausch_regional,0.18,default,0.0,27.7,21.09,27.7,False,O,7.31,measured,27.7,7.31,0.8064,93.189,93.189,124.3674,93.189,93.189,124.3674,T03_2
FNA_A01,24,,,715280.9443,8617230.246,0.58,0.023562672,15.0,3.79,,20131020,D,O,T03,14.15,14.15,feldpausch_regional,0.18,default,0.0,15.0,14.15,15.0,False,O,3.79,measured,15.0,3.79,0.8064,14.8232,14.8232,19.7827,14.8232,14.8232,19.7827,T03_2
FNA_A01,25,,,715282.6694,8617212.329,0.58,0.022696252,14.6,3.87,,20131020,D,O,T03,13.89,13.89,feldpausch_regional,0.18,default,0.0,14.6,13.89,14.6,False,O,3.87,measured,14.6,3.87,0.8064,14.351,14.351,19.1525,14.351,14.351,19.1525,T03_2
FNA_A01,26,,,715263.8626,8617230.595,0.58,2.119413454,58.1,33.87,,20131020,D,O,T03,31.47,31.47,feldpausch_regional,0.18,default,0.0,58.1,31.47,58.1,False,O,33.87,measured,58.1,33.87,0.8064,1766.982,1766.982,2358.1647,1766.982,1766.982,2358.1647,T03_2
FNA_A01,27,,,715259.5663,8617351.468,0.58,0.056328699,16.1,9.26,,20131020,D,O,T03,14.85,14.85,feldpausch_regional,0.18,default,0.0,16.1,14.85,16.1,False,O,9.26,measured,16.1,9.26,0.8064,40.7003,40.7003,54.3174,40.7003,40.7003,54.3174,T03_3
FNA_A01,28,,,715256.8188,8617358.118,0.58,0.031625461,13.2,7.43,,20131020,D,O,T03,12.95,12.95,feldpausch_regional,0.18,default,0.0,13.2,12.95,13.2,False,O,7.43,measured,13.2,7.43,0.8064,22.2795,22.2795,29.7336,22.2795,22.2795,29.7336,T03_3
FNA_A01,29,,,715257.0358,8617365.229,0.58,0.04489928,14.5,9.06,,20131020,D,O,T03,13.82,13.82,feldpausch_regional,0.18,default,0.0,14.5,13.82,14.5,False,O,9.06,measured,14.5,9.06,0.8064,32.4794,32.4794,43.3461,32.4794,32.4794,43.3461,T03_3
FNA_A01,30,,,715263.9531,8617366.302,0.58,0.058360008,18.6,6.79,,20131020,D,O,T03,16.36,16.36,feldpausch_regional,0.18,default,0.0,18.6,16.36,18.6,False,O,6.79,measured,18.6,6.79,0.8064,39.8524,39.8524,53.1859,39.8524,39.8524,53.1859,T03_3
FNA_A01,31,,,715264.8311,8617367.449,0.58,0.978334717,51.0,18.1,,20131020,D,O,T03,29.57,29.57,feldpausch_regional,0.18,default,0.0,51.0,29.57,51.0,False,O,18.1,measured,51.0,18.1,0.8064,743.2449,743.2449,991.9139,743.2449,743.2449,991.9139,T03_3
FNA_A01,32,,,715287.783,8617359.888,0.58,0.028957366,13.0,6.92,,20131020,D,O,T03,12.81,12.81,feldpausch_regional,0.18,default,0.0,13.0,12.81,13.0,False,O,6.92,measured,13.0,6.92,0.8064,20.1754,20.1754,26.9255,20.1754,20.1754,26.9255,T03_3
FNA_A01,33,,,715287.5627,8617361.876,0.58,0.014721151,10.6,4.99,,20131020,D,O,T03,11.08,11.08,feldpausch_regional,0.18,default,0.0,10.6,11.08,10.6,False,O,4.99,measured,10.6,4.99,0.8064,9.8447,9.8447,13.1385,9.8447,9.8447,13.1385,T03_3
FNA_A01,34,,,715286.6846,8617360.729,0.58,0.040800326,13.2,10.14,,20131020,D,O,T03,12.95,12.95,feldpausch_regional,0.18,default,0.0,13.2,12.95,13.2,False,O,10.14,measured,13.2,10.14,0.8064,30.1796,30.1796,40.2769,30.1796,30.1796,40.2769,T03_3
FNA_A01,35,,,715293.2747,8617355.685,0.58,0.020490495,17.9,2.08,,20131020,D,O,T03,15.95,15.95,feldpausch_regional,0.18,default,0.0,17.9,15.95,17.9,False,O,2.08,measured,17.9,2.08,0.8064,11.6536,11.6536,15.5526,11.6536,11.6536,15.5526,T03_3
FNA_A01,36,,,715289.8596,8617386.496,0.58,0.024542601,11.6,7.47,,20131020,D,O,T03,11.82,11.82,feldpausch_regional,0.18,default,0.0,11.6,11.82,11.6,False,O,7.47,measured,11.6,7.47,0.8064,17.4038,17.4038,23.2266,17.4038,17.4038,23.2266,T03_3
FNA_A01,37,,,715286.7849,8617387.03,0.58,0.041433426,17.4,5.26,,20131020,D,O,T03,15.65,15.65,feldpausch_regional,0.18,default,0.0,17.4,15.65,17.4,False,O,5.26,measured,17.4,5.26,0.8064,27.2706,27.2706,36.3946,27.2706,27.2706,36.3946,T03_3
FNA_A01,38,,,715252.8595,8617375.702,0.58,0.043891992,25.7,2.17,,20131020,D,O,T03,20.14,20.14,feldpausch_regional,0.18,default,0.0,25.7,20.14,25.7,False,O,2.17,measured,25.7,2.17,0.8064,24.6057,24.6057,32.838,24.6057,24.6057,32.838,T03_3
FNA_A01,39,,,715264.2141,8617494.218,0.58,0.057228804,14.5,12.19,,20131020,D,O,T03,13.82,13.82,feldpausch_regional,0.18,default,0.0,14.5,13.82,14.5,False,O,12.19,measured,14.5,12.19,0.8064,43.3901,43.3901,57.9072,43.3901,43.3901,57.9072,T03_4
FNA_A01,40,,,715262.8881,8617505.138,0.58,0.119473245,24.4,8.4,,20131020,D,O,T03,19.5,19.5,feldpausch_regional,0.18,default,0.0,24.4,19.5,24.4,False,O,8.4,measured,24.4,8.4,0.8064,83.3186,83.3186,111.1947,83.3186,83.3186,111.1947,T03_4
FNA_A01,41,,,715261.7737,8617506.02,0.58,0.21357889,24.3,17.26,,20131020,D,O,T03,19.45,19.45,feldpausch_regional,0.18,default,0.0,24.3,19.45,24.3,False,O,17.26,measured,24.3,17.26,0.8064,166.9229,166.9229,222.7706,166.9229,166.9229,222.7706,T03_4
FNA_A01,42,,,715262.0148,8617504.034,0.58,0.018263838,12.2,4.6,,20131020,D,O,T03,12.25,12.25,feldpausch_regional,0.18,default,0.0,12.2,12.25,12.2,False,O,4.6,measured,12.2,4.6,0.8064,11.9643,11.9643,15.9672,11.9643,11.9643,15.9672,T03_4
FNA_A01,43,,,715250.2688,8617517.811,0.58,0.502140786,45.0,10.88,,20131020,D,O,T03,27.76,27.76,feldpausch_regional,0.18,default,0.0,45.0,27.76,45.0,False,O,10.88,measured,45.0,10.88,0.8064,354.2267,354.2267,472.7411,354.2267,354.2267,472.7411,T03_4
